16
256	234	157	0	0	1	6.79549
204	243	155	0	1	1	6.81018
162	233	216	0	1	0	7.68
151	230	225	2	0	0	8.74325
270	227	225	0	1	1	7.88
23	227	226	0	2	0	8.2651
161	241	223	0	1	1	7.9
237	219	223	2	0	0	8.12759
105	230	227	0	2	0	8.30784
312	236	226	1	0	1	8.26211
290	135	113	0	0	1	4.86442
73	241	64	0	0	1	5.41155
263	226	106	2	0	0	5.34028
329	225	110	1	1	0	5.78242
86	224	111	1	0	1	5.42
124	160	140	0	0	1	5.92517

nv	9	9	9

Vehicles departing from depots at the previous stage:
290	135	113	0	0	1	4.86442
73	241	64	0	0	1	5.41155
263	226	106	2	0	0	5.34028
329	225	110	1	1	0	5.78242
86	224	111	1	0	1	5.42
124	160	140	0	0	1	5.92517
