14
223	192	80	0	2	0	4.62979
262	169	95	1	0	1	4.83247
169	177	92	2	0	0	4.86925
266	167	99	1	1	0	4.8981
247	141	110	0	2	0	4.94758
38	135	113	2	0	0	4.90363
86	163	104	1	1	0	5.03605
138	149	113	0	0	2	5.17184
99	236	59	1	0	1	5.15874
290	197	93	0	0	2	5.14543
288	193	39	1	0	1	4.0073
181	133	105	0	0	2	4.65428
142	134	105	0	2	0	4.65373
14	190	74	0	1	0	4.01022

nv	9	9	9

Vehicles departing from depots at the previous stage:
288	193	39	1	0	1	4.0073
181	133	105	0	0	2	4.65428
142	134	105	0	2	0	4.65373
14	190	74	0	1	0	4.01022
