20
16	200	138	0	1	1	5.63
27	243	7	0	1	0	4.1973
44	147	61	0	0	1	2.5409
53	178	127	0	2	0	4.98
58	175	148	0	0	2	5.5
71	243	123	2	0	0	5.8802
82	100	26	1	0	0	0.89134
111	167	153	0	2	0	5.85
116	161	146	0	1	1	5.97
136	212	110	2	0	0	5.65028
153	220	133	2	0	0	5.95
159	231	134	1	1	0	5.89326
194	220	131	0	1	1	5.91
200	243	125	0	2	0	5.98396
214	228	89	0	0	2	5.80043
234	71	40	1	0	0	0.902859
241	175	136	0	0	2	5.98938
261	172	155	1	0	1	5.96624
262	165	139	1	0	1	5.73952
274	206	109	1	1	0	5.40238

nv	12	12	12

Vehicles departing from depots at the previous stage:
