15
1	220	117	40	1	5.60	6.17	0.00	20.00	5.17	6.17	5.60	6.60	1		0		1		
2	177	134	40	1	5.15	6.15	5.15	6.15	0.00	20.00	0.00	20.00	0		1		1		
13	199	146	30	1	5.82	6.33	5.33	6.33	5.82	6.82	0.00	20.00	0		1		1		
28	167	149	30	1	5.77	6.77	5.77	6.77	0.00	20.00	0.00	20.00	0		0		2		
32	196	150	10	1	5.96	6.38	5.38	6.38	5.96	6.96	0.00	20.00	0		1		1		
45	212	117	40	1	5.79	6.08	5.08	6.08	5.09	6.09	5.79	6.79	0		1		1		
54	231	112	20	1	5.41	6.41	0.00	20.00	0.00	20.00	5.41	6.41	2		0		0		
125	160	142	10	1	5.94	6.94	5.94	6.94	0.00	20.00	0.00	20.00	0		2		0		
141	192	136	40	1	5.77	6.05	5.05	6.05	5.77	6.77	0.00	20.00	0		0		2		
152	201	134	10	1	5.52	6.11	5.11	6.11	5.52	6.52	0.00	20.00	1		0		1		
190	228	124	10	1	5.68	6.52	0.00	20.00	5.52	6.52	5.68	6.68	0		2		0		
203	219	118	40	1	5.64	6.18	0.00	20.00	5.18	6.18	5.64	6.64	0		2		0		
217	236	127	40	1	5.77	6.77	0.00	20.00	0.00	20.00	5.77	6.77	1		1		0		
229	228	127	20	1	5.74	6.58	0.00	20.00	5.58	6.58	5.74	6.74	1		0		1		
260	230	124	40	1	5.67	6.58	0.00	20.00	5.58	6.58	5.67	6.67	1		0		1		
