18
1	153	46	0	1	0	2.18
5	85	76	2	0	0	1.7
17	167	124	1	1	0	5.83483
23	168	124	0	0	2	5.83024
33	226	79	2	0	0	5.43814
37	59	64	0	1	0	0.834719
56	81	62	0	1	0	1.08
92	53	63	0	1	1	0.868664
123	53	66	0	0	2	0.85544
126	140	10	1	0	0	2.63988
153	51	62	1	0	1	0.883051
178	233	58	1	0	1	4.91346
189	232	60	0	2	0	4.31352
200	58	65	2	0	0	0.835039
208	116	35	0	1	1	1.18
255	114	102	0	1	0	3.67589
267	147	19	2	0	0	1.83
0	150	150	0	3	4	0

nv	12	12	12

Vehicles departing from depots at the previous stage:
0	150	150	0	3	4	0
