19
8	231	93	0	2	0	5.96108
20	209	119	2	0	0	5.99404
34	175	131	1	0	1	5.98089
38	235	92	2	0	0	5
41	184	127	0	0	2	5.32638
85	224	79	0	0	2	4.9736
91	212	120	0	2	0	5.85
128	246	16	0	1	1	4.80352
137	235	93	0	0	2	5.99333
142	226	98	0	2	0	5.53935
162	230	98	1	0	1	5.99769
197	191	84	0	1	0	4.03594
208	183	132	2	0	0	5.66269
213	233	95	1	0	1	5.75449
238	177	131	1	1	0	5.89153
240	162	100	1	0	0	4.75679
244	236	98	1	0	1	5.59428
257	176	113	0	2	0	5.71999
267	236	90	0	1	1	5.81439

nv	12	12	12

Vehicles departing from depots at the previous stage:
