79
44	188	142	5	1	6.00	6.18	0		1		1		
65	203	166	15	1	6.00	6.83	2		0		0		
90	206	157	5	1	6.00	6.71	0		2		0		
113	162	148	20	1	6.00	6.96	0		1		1		
116	201	175	10	1	6.00	6.99	0		0		2		
128	166	123	20	1	6.00	6.28	2		0		0		
161	158	140	10	1	6.00	7.00	1		0		1		
217	163	150	10	1	6.00	6.96	0		1		1		
243	205	130	10	1	6.00	6.11	1		1		0		
162	190	181	10	1	6.02	7.02	1		0		1		
146	219	152	5	1	6.09	7.09	0		0		2		
99	169	171	5	1	6.15	7.15	0		1		1		
194	170	174	20	1	6.18	7.18	2		0		0		
53	169	173	5	1	6.20	7.20	1		0		1		
285	203	183	10	1	6.20	7.20	1		1		0		
142	168	176	15	1	6.29	7.29	0		1		1		
72	167	176	20	1	6.33	7.33	0		0		2		
111	167	179	15	1	6.39	7.39	2		0		0		
167	165	182	5	1	6.52	7.52	0		1		1		
112	163	180	20	1	6.56	7.56	1		1		0		
191	160	179	5	1	6.67	7.67	0		0		2		
115	159	177	15	1	6.68	7.68	0		2		0		
124	167	193	15	1	6.68	7.68	1		1		0		
293	220	182	15	1	6.73	7.73	0		0		2		
2	199	213	10	1	6.78	7.78	0		1		1		
52	208	208	5	1	6.84	7.84	1		0		1		
125	168	204	10	1	6.88	7.88	0		0		2		
196	156	182	15	1	6.92	7.92	0		0		2		
222	166	203	5	1	6.92	7.92	0		1		1		
272	155	180	10	1	6.94	7.94	2		0		0		
240	164	202	15	1	6.97	7.97	1		1		0		
298	163	200	20	1	6.97	7.97	0		2		0		
144	165	204	5	1	6.98	7.98	0		2		0		
276	216	203	20	1	6.99	7.99	0		2		0		
225	163	202	10	1	7.01	8.01	0		2		0		
85	186	228	5	1	7.05	8.05	2		0		0		
190	162	203	5	1	7.07	8.07	1		1		0		
284	162	206	20	1	7.13	8.13	0		1		1		
256	229	179	15	1	7.14	8.14	0		2		0		
110	225	192	10	1	7.17	8.17	2		0		0		
220	191	234	15	1	7.17	8.17	0		2		0		
80	194	234	10	1	7.18	8.18	2		0		0		
39	172	225	5	1	7.20	8.20	1		1		0		
141	161	210	10	1	7.25	8.25	1		0		1		
106	150	184	15	1	7.29	8.29	0		2		0		
300	189	240	20	1	7.31	8.31	1		1		0		
20	149	183	15	1	7.33	8.33	0		2		0		
248	176	235	15	1	7.33	8.33	0		1		1		
193	147	178	5	1	7.36	8.36	2		0		0		
166	149	186	10	1	7.38	8.38	2		0		0		
187	208	235	5	1	7.42	8.42	2		0		0		
103	174	238	15	1	7.43	8.43	0		2		0		
96	207	237	10	1	7.44	8.44	2		0		0		
224	147	185	20	1	7.49	8.49	1		1		0		
84	145	182	5	1	7.56	8.56	0		1		1		
81	214	234	10	1	7.57	8.57	0		0		2		
301	145	183	5	1	7.58	8.58	0		1		1		
49	145	184	15	1	7.59	8.59	2		0		0		
165	144	182	5	1	7.62	8.62	1		0		1		
114	157	221	5	1	7.65	8.65	0		2		0		
213	209	246	20	1	7.68	8.68	2		0		0		
95	224	229	5	1	7.85	8.85	0		1		1		
287	176	263	10	1	7.93	8.93	2		0		0		
262	162	250	15	1	8.04	9.04	0		1		1		
210	165	256	20	1	8.06	9.06	1		0		1		
178	234	213	20	1	8.07	9.07	0		1		1		
50	184	277	10	1	8.13	9.13	2		0		0		
21	209	269	15	1	8.16	9.16	1		0		1		
172	238	206	15	1	8.19	9.19	0		1		1		
231	183	282	15	1	8.25	9.25	0		0		2		
101	212	270	10	1	8.26	9.26	2		0		0		
23	152	241	20	1	8.28	9.28	2		0		0		
261	177	281	10	1	8.30	9.30	1		1		0		
195	157	254	10	1	8.31	9.31	0		2		0		
156	226	248	15	1	8.33	9.33	0		1		1		
42	175	281	5	1	8.34	9.34	1		1		0		
48	140	214	5	1	8.46	9.46	1		0		1		
9	231	243	15	1	8.47	9.47	0		0		2		
109	232	240	10	1	8.47	9.47	0		0		2		
