19
38	237	130	0	0	2	5.98443
39	194	132	0	2	0	5.63
56	175	152	1	1	0	5.96084
62	228	120	2	0	0	5.60391
76	212	110	0	2	0	5.89641
77	176	126	0	1	1	5.88446
85	175	132	2	0	0	5.89206
107	167	147	1	1	0	5.73
110	229	6	0	1	1	4.32312
121	188	139	0	0	2	5.96
123	169	78	0	1	0	4.14239
160	243	108	1	0	1	5.47
174	217	112	2	0	0	5.55
194	187	112	0	1	1	5.09717
217	186	89	0	1	0	4.53448
243	183	122	2	0	0	5.10801
248	172	145	0	1	1	5.58951
260	236	130	0	0	2	5.83
261	183	132	1	0	1	5.96941

nv	12	12	12

Vehicles departing from depots at the previous stage:
