8	231	93	0	1	6.00	6.00	0		0		0		
15	69	58	0	1	0.82	0.82	0		0		0		
18	149	33	0	1	2.01	2.01	0		0		0		
27	77	83	0	1	2.90	2.90	0		0		0		
34	175	131	0	1	6.00	6.00	0		0		0		
37	114	54	0	1	2.40	2.40	0		0		0		
41	184	127	0	1	4.88	4.88	0		0		0		
53	85	74	0	1	2.58	2.58	0		0		0		
77	145	32	0	1	2.44	2.44	0		0		0		
91	212	120	0	1	6.00	6.00	0		0		0		
101	167	29	0	1	3.13	3.13	0		0		0		
106	159	27	0	1	3.13	3.13	0		0		0		
129	128	5	0	1	2.40	2.40	0		0		0		
137	235	93	0	1	6.00	6.00	0		0		0		
150	144	32	0	1	2.81	2.81	0		0		0		
162	230	98	0	1	5.81	5.81	0		0		0		
188	112	51	0	1	2.37	2.37	0		0		0		
190	97	82	0	1	3.07	3.07	0		0		0		
196	137	0	0	1	2.73	2.73	0		0		0		
203	81	69	0	1	2.35	2.35	0		0		0		
208	183	132	0	1	6.00	6.00	0		0		0		
229	176	85	0	1	4.59	4.59	0		0		0		
239	117	18	0	1	2.12	2.12	0		0		0		
244	236	98	0	1	6.00	6.00	0		0		0		
247	233	92	0	1	4.99	4.99	0		0		0		
249	144	23	0	1	2.76	2.76	0		0		0		
271	145	33	0	1	2.84	2.84	0		0		0		
6	257	208	2	1	7.98	8.98	0		1		1		
8	231	93	4	1	6.00	6.00	0		2		0		
12	240	223	2	1	7.89	8.89	1		0		1		
13	257	209	6	1	8.00	9.00	0		1		1		
21	212	176	6	1	7.03	8.03	0		0		2		
23	222	233	6	1	8.08	9.08	1		0		1		
24	208	197	2	1	7.59	8.59	0		0		2		
25	212	212	8	1	7.80	8.80	1		0		1		
26	259	209	8	1	8.07	9.07	0		0		2		
28	212	195	4	1	7.44	8.44	0		2		0		
30	248	191	2	1	7.35	8.35	1		1		0		
31	255	207	2	1	7.89	8.89	0		0		2		
38	235	92	6	1	6.00	6.00	2		0		0		
46	227	176	2	1	6.81	7.81	0		2		0		
47	231	220	4	1	7.76	8.76	1		1		0		
48	242	223	6	1	7.92	8.92	0		0		2		
50	256	136	4	1	6.46	7.46	0		0		2		
52	217	219	8	1	7.85	8.85	1		0		1		
55	200	176	4	1	7.44	8.44	1		0		1		
57	253	234	8	1	8.40	9.40	0		2		0		
58	224	229	4	1	7.98	8.98	0		2		0		
61	211	211	2	1	7.80	8.80	1		0		1		
62	262	212	8	1	8.25	9.25	1		1		0		
63	227	230	8	1	7.98	8.98	0		1		1		
67	223	173	8	1	6.77	7.77	2		0		0		
69	215	218	4	1	7.86	8.86	0		2		0		
72	225	172	2	1	6.74	7.74	0		2		0		
74	262	164	8	1	7.28	8.28	2		0		0		
76	216	173	6	1	6.88	7.88	1		0		1		
80	216	212	2	1	7.72	8.72	1		0		1		
84	213	215	8	1	7.84	8.84	0		1		1		
90	220	224	2	1	7.91	8.91	0		2		0		
91	212	120	4	1	6.00	6.85	0		2		0		
93	223	224	4	1	7.88	8.88	0		1		1		
110	221	220	2	1	7.81	8.81	0		1		1		
112	259	208	4	1	8.05	9.05	1		1		0		
118	224	227	8	1	7.94	8.94	1		0		1		
121	203	186	4	1	7.53	8.53	0		1		1		
123	236	222	6	1	7.83	8.83	1		1		0		
125	228	191	2	1	7.13	8.13	0		1		1		
135	241	221	4	1	7.86	8.86	2		0		0		
137	235	93	6	1	6.00	6.02	0		0		2		
140	229	175	2	1	6.78	7.78	0		0		2		
141	218	170	4	1	6.78	7.78	1		1		0		
142	226	98	4	1	6.00	6.12	0		2		0		
143	217	223	4	1	7.93	8.93	0		1		1		
145	216	175	4	1	6.92	7.92	2		0		0		
147	260	208	8	1	8.09	9.09	2		0		0		
157	199	178	6	1	7.52	8.52	0		2		0		
159	191	199	6	1	8.31	9.31	2		0		0		
162	230	98	0	1	6.00	6.11	1		0		1		
163	207	170	6	1	7.05	8.05	2		0		0		
165	208	140	8	1	6.40	7.40	1		0		1		
166	248	130	2	1	6.06	7.06	2		0		0		
171	239	145	8	1	6.19	7.19	0		2		0		
179	264	211	4	1	8.32	9.32	0		2		0		
180	220	216	8	1	7.74	8.74	0		0		2		
181	240	221	8	1	7.85	8.85	1		0		1		
182	222	223	4	1	7.87	8.87	0		1		1		
183	209	234	8	1	8.34	9.34	0		0		2		
186	224	211	2	1	7.59	8.59	1		1		0		
194	213	218	4	1	7.90	8.90	1		1		0		
201	239	227	6	1	7.96	8.96	0		2		0		
211	236	216	6	1	7.70	8.70	0		2		0		
212	264	185	4	1	7.79	8.79	0		1		1		
213	233	95	4	1	6.00	6.05	1		0		1		
214	260	214	4	1	8.21	9.21	0		0		2		
215	202	142	2	1	6.66	7.66	2		0		0		
221	229	190	2	1	7.11	8.11	1		0		1		
224	238	219	2	1	7.78	8.78	0		0		2		
231	211	216	6	1	7.91	8.91	0		0		2		
232	256	204	8	1	7.86	8.86	1		1		0		
236	225	223	8	1	7.84	8.84	2		0		0		
244	236	98	8	1	6.00	6.14	1		0		1		
245	217	171	2	1	6.82	7.82	1		1		0		
259	253	207	6	1	7.83	8.83	0		2		0		
260	254	237	2	1	8.49	9.49	2		0		0		
262	220	193	4	1	7.24	8.24	0		0		2		
265	213	211	8	1	7.76	8.76	0		0		2		
268	244	163	8	1	6.67	7.67	0		1		1		
