27
8	231	93	0	0	0	6
15	69	58	1	0	0	0.817177
18	149	33	1	0	0	2.00735
27	77	83	0	1	1	2.9
34	175	131	0	0	0	6
37	114	54	0	0	2	2.39714
41	184	127	0	0	0	4.88
53	85	74	0	1	1	2.5826
77	145	32	1	1	0	2.43982
91	212	120	0	0	0	6
101	167	29	0	0	1	3.13028
106	159	27	2	0	0	3.13
129	128	5	0	1	1	2.40396
137	235	93	0	0	0	6
150	144	32	2	0	0	2.81
162	230	98	1	0	1	5.80821
188	112	51	0	1	1	2.37
190	97	82	0	0	1	3.06762
196	137	0	1	1	0	2.73
203	81	69	0	2	0	2.34572
208	183	132	2	0	0	6
229	176	85	1	0	1	4.59467
239	117	18	0	2	0	2.12
244	236	98	0	0	0	6
247	233	92	0	0	0	4.99
249	144	23	0	2	0	2.76
271	145	33	0	0	2	2.84

nv	12	12	12

Vehicles departing from depots at the previous stage:
