20
17	149	117	2	0	0	5.41598
41	235	58	1	1	0	5.17404
47	169	127	0	1	1	5.85455
63	203	134	0	2	0	5.9552
70	167	124	0	2	0	5.58136
92	169	129	0	1	1	5.56265
99	225	108	0	0	2	5.95748
118	241	117	1	0	1	5.90596
139	165	96	1	0	0	4.31989
150	190	119	0	1	1	5.54636
152	144	118	1	0	0	4.54766
158	238	94	2	0	0	5.90234
160	234	87	1	0	1	5.85665
175	170	126	1	1	0	5.84927
196	191	66	0	1	0	4.11288
213	85	72	0	0	1	1.53
229	229	121	1	1	0	5.94787
246	216	97	0	1	1	5.27705
252	203	117	0	0	2	5.13
263	220	118	1	0	1	5.72157

nv	12	12	12

Vehicles departing from depots at the previous stage:
