19
14	235	124	2	0	0	5.69
29	235	92	1	1	0	5.77836
33	252	4	1	0	1	5.34442
66	213	101	0	0	2	5.21703
84	179	140	1	0	1	5.44829
104	171	133	0	0	2	5.81016
111	237	116	0	2	0	5.54
119	172	152	2	0	0	5.73758
139	183	28	0	0	1	3.61112
159	172	149	0	1	1	5.73907
177	198	112	1	1	0	5.28048
183	225	128	2	0	0	5.80769
187	229	76	0	1	0	4.46
193	240	111	0	1	1	5.48
209	256	26	2	0	0	5.38288
219	236	90	0	1	1	5.30014
223	208	92	0	0	2	5.15028
247	234	106	0	2	0	5.33654
251	234	109	0	2	0	5.80276

nv	12	12	12

Vehicles departing from depots at the previous stage:
