15
273	265	197	30	1	8.08	9.08	0		2		0		
148	272	183	40	1	8.16	9.16	1		0		1		
165	250	228	30	1	8.19	9.19	2		0		0		
69	199	213	30	1	8.23	9.23	0		2		0		
277	214	234	20	1	8.23	9.23	0		2		0		
159	266	203	20	1	8.25	9.25	0		2		0		
239	210	236	20	1	8.36	9.36	1		1		0		
48	226	248	10	1	8.38	9.38	1		1		0		
81	189	197	30	1	8.38	9.38	1		0		1		
31	208	235	10	1	8.39	9.39	1		1		0		
270	211	239	40	1	8.40	9.40	0		1		1		
10	266	212	10	1	8.43	9.43	0		2		0		
143	189	201	30	1	8.45	9.45	0		0		2		
196	188	198	40	1	8.45	9.45	1		1		0		
29	207	237	20	1	8.46	9.46	0		2		0		
