269
0	150	150
1	168	175
2	213	101
3	128	70
4	180	228
5	58	43
6	155	243
7	132	53
8	231	216
9	240	184
10	73	60
11	59	43
12	130	11
13	146	66
14	208	231
15	196	185
16	228	50
17	183	151
18	241	148
19	83	78
20	124	50
21	244	42
22	59	41
23	233	223
24	121	68
25	132	45
26	184	282
27	41	52
28	240	41
29	57	45
30	160	240
31	225	128
32	141	35
33	126	50
34	240	45
35	142	112
36	204	186
37	214	160
38	104	18
39	184	155
40	199	204
41	154	233
42	208	92
43	173	131
44	70	69
45	73	58
46	165	207
47	198	290
48	172	23
49	224	215
50	272	188
51	236	217
52	84	47
53	239	44
54	79	76
55	166	97
56	62	38
57	80	73
58	103	31
59	254	181
60	245	52
61	206	46
62	176	133
63	172	20
64	100	23
65	191	275
66	212	34
67	183	28
68	251	165
69	191	289
70	202	187
71	217	249
72	177	286
73	234	106
74	126	41
75	234	86
76	182	155
77	228	114
78	106	29
79	157	94
80	157	234
81	205	283
82	229	76
83	236	222
84	237	93
85	171	131
86	235	4
87	74	80
88	148	191
89	197	35
90	238	126
91	74	77
92	203	253
93	175	14
94	184	150
95	176	22
96	192	75
97	197	185
98	179	133
99	180	137
100	210	165
101	104	23
102	241	38
103	155	183
104	221	143
105	156	235
106	177	141
107	175	233
108	232	222
109	175	99
110	133	51
111	128	48
112	154	229
113	70	79
114	108	64
115	113	32
116	243	194
117	193	133
118	204	132
119	240	46
120	183	59
121	191	225
122	238	219
123	77	76
124	241	208
125	180	20
126	178	285
127	211	4
128	72	64
129	177	23
130	176	16
131	117	92
132	183	181
133	166	54
134	155	172
135	188	187
136	210	139
137	176	132
138	204	135
139	158	20
140	71	59
141	152	81
142	160	224
143	175	20
144	127	12
145	198	288
146	100	25
147	73	83
148	225	212
149	155	237
150	236	216
151	244	16
152	181	110
153	157	239
154	173	198
155	182	156
156	186	151
157	182	135
158	123	121
159	209	283
160	119	67
161	206	62
162	237	49
163	219	48
164	213	66
165	241	49
166	214	181
167	182	25
168	260	197
169	235	92
170	262	190
171	203	138
172	179	140
173	204	284
174	178	153
175	174	130
176	254	143
177	101	23
178	144	17
179	182	144
180	97	26
181	133	43
182	71	60
183	73	78
184	84	91
185	134	50
186	202	287
187	97	25
188	121	94
189	174	193
190	174	176
191	201	188
192	256	135
193	159	263
194	232	203
195	266	173
196	204	286
197	177	22
198	148	166
199	138	76
200	138	200
201	266	174
202	150	163
203	232	42
204	234	109
205	119	87
206	203	134
207	185	153
208	156	240
209	77	61
210	202	137
211	219	219
212	241	65
213	148	9
214	79	11
215	183	213
216	107	66
217	66	64
218	64	40
219	228	215
220	206	282
221	202	136
222	157	152
223	161	233
224	220	169
225	199	188
226	69	62
227	247	42
228	130	95
229	190	255
230	212	244
231	97	28
232	235	124
233	196	284
234	240	242
235	230	214
236	179	71
237	137	43
238	73	75
239	168	183
240	250	138
241	245	184
242	243	43
243	133	54
244	180	145
245	173	156
246	101	29
247	203	84
248	241	164
249	223	219
250	206	138
251	183	97
252	189	21
253	104	34
254	57	47
255	252	4
256	87	46
257	198	186
258	130	50
259	153	1
260	187	167
261	137	54
262	103	62
263	182	80
264	219	10
265	240	64
266	200	137
267	240	111
268	183	155
