21
40	114	96	2	0	0	4
45	96	101	0	1	1	4.01
46	208	92	0	2	0	5.46
56	143	12	0	0	1	2.76
75	113	98	1	0	1	4.07
76	194	66	0	2	0	4.45947
78	214	66	0	2	0	4.56258
84	140	10	0	0	2	2.49932
98	232	60	0	1	1	4.50272
120	140	6	1	0	0	2.73
135	113	112	0	1	0	3.87057
164	158	9	0	0	1	2.90357
173	162	97	0	1	1	4.68104
187	165	44	1	0	0	2.83584
189	97	68	2	0	0	2.58
210	202	8	1	1	0	4.18
221	151	6	1	0	1	2.99
222	148	12	1	0	1	2.88
230	149	15	1	0	0	2.80697
237	116	55	1	0	1	2.55
246	216	97	0	1	1	5.56448

nv	12	12	12

Vehicles departing from depots at the previous stage:
