18
10	163	141	1	0	1	5.77
11	227	100	1	0	1	5.69958
42	198	141	0	0	2	5.89355
43	144	114	0	2	0	4.71111
58	221	110	0	0	2	5.44
61	196	137	0	2	0	5.68
64	236	59	0	0	2	5.24587
86	201	133	1	0	1	5.86005
89	200	141	1	1	0	5.85337
95	229	107	2	0	0	5.77463
113	160	140	2	0	0	5.9
153	195	109	2	0	0	5.45028
189	219	105	1	0	1	5.69335
191	200	140	0	2	0	5.90477
225	143	109	0	2	0	4.64544
243	247	37	0	2	0	5.25108
251	205	131	0	0	2	5.41
274	200	138	1	1	0	5.70834

nv	12	12	12

Vehicles departing from depots at the previous stage:
