20
9	114	26	0	2	0	2.06
15	120	106	0	2	0	4.30386
22	141	89	1	1	0	3.78901
33	88	62	0	1	0	2.21
60	69	70	0	1	1	2.2
63	128	2	0	2	0	2.35956
65	83	69	0	0	1	2.38
67	153	43	0	0	1	3.01243
97	192	3	1	0	1	3.98
98	84	62	2	0	0	2.13
131	79	70	0	2	0	2.36
152	145	93	0	0	2	4.35
167	83	73	0	0	1	2.3879
169	177	92	2	0	0	4.88
197	143	31	2	0	0	2.78
202	144	26	0	0	2	2.51694
204	60	71	1	0	1	2.12
256	157	67	0	0	2	3.72
259	89	66	2	0	0	2.37
273	147	28	1	1	0	2.85

nv	12	12	12

Vehicles departing from depots at the previous stage:
