209
0	150	150	0	0	0.00	20.00	0.00	20.00	0.00	20.00	0.00	20.00	0		0		0		
1	193	162	10	1	0.00	20.00	6.00	6.62	6.29	7.29	0.00	20.00	2		0		0		
2	216	61	20	1	3.86	4.86	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
3	197	125	30	1	5.41	5.85	0.00	20.00	6.00	6.41	0.00	20.00	2		0		0		
4	199	143	20	1	5.75	6.00	6.00	6.27	6.00	6.75	0.00	20.00	1		1		0		
5	159	28	10	1	2.14	3.14	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
6	172	230	40	1	0.00	20.00	7.31	8.31	8.48	9.48	0.00	20.00	0		1		1		
7	232	55	10	1	4.12	5.12	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
8	120	72	10	1	2.14	3.14	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
9	259	159	10	1	0.00	20.00	0.00	20.00	0.00	20.00	7.05	8.05	2		0		0		
10	145	57	10	1	2.22	3.22	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
11	274	186	40	1	0.00	20.00	0.00	20.00	0.00	20.00	8.33	9.33	0		2		0		
12	168	247	30	1	0.00	20.00	7.78	8.78	0.00	20.00	0.00	20.00	0		0		2		
13	221	110	20	1	5.44	6.00	0.00	20.00	6.00	6.04	6.00	6.44	0		0		2		
14	226	110	30	1	5.38	6.00	0.00	20.00	6.00	6.16	6.00	6.38	1		1		0		
15	194	180	10	1	0.00	20.00	6.01	7.01	6.65	7.65	7.79	8.79	0		0		2		
16	227	240	10	1	0.00	20.00	8.21	9.21	7.95	8.95	8.20	9.20	0		1		1		
17	192	160	40	1	0.00	20.00	6.00	6.57	6.27	7.27	0.00	20.00	2		0		0		
18	154	234	20	1	0.00	20.00	8.05	9.05	0.00	20.00	0.00	20.00	2		0		0		
19	92	69	20	1	1.53	2.53	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
20	211	159	20	1	0.00	20.00	6.00	6.90	6.00	7.00	6.70	7.70	2		0		0		
21	219	105	20	1	5.36	5.90	0.00	20.00	0.00	20.00	6.00	6.36	0		0		2		
22	151	14	30	1	1.94	2.94	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
23	183	74	40	1	3.44	4.44	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
24	160	140	10	1	5.90	6.00	6.00	6.90	0.00	20.00	0.00	20.00	0		0		2		
25	217	222	20	1	0.00	20.00	7.42	8.42	7.40	8.40	7.91	8.91	0		0		2		
26	176	88	40	1	3.72	4.72	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
27	232	136	20	1	5.94	6.00	0.00	20.00	6.00	6.90	6.00	6.94	0		0		2		
28	176	250	10	1	0.00	20.00	7.65	8.65	0.00	20.00	0.00	20.00	1		0		1		
29	253	208	30	1	0.00	20.00	0.00	20.00	8.31	9.31	7.85	8.85	2		0		0		
30	238	212	20	1	0.00	20.00	8.30	9.30	7.69	8.69	7.63	8.63	0		2		0		
31	196	150	20	1	5.96	6.00	6.00	6.38	6.00	6.96	0.00	20.00	1		0		1		
32	67	77	40	1	1.49	2.49	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
33	255	212	20	1	0.00	20.00	0.00	20.00	0.00	20.00	8.00	9.00	2		0		0		
34	175	57	20	1	2.87	3.87	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
35	179	232	30	1	0.00	20.00	7.21	8.21	8.21	9.21	0.00	20.00	1		0		1		
36	168	255	20	1	0.00	20.00	7.95	8.95	0.00	20.00	0.00	20.00	0		1		1		
37	116	18	40	1	1.10	2.10	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
38	187	165	30	1	0.00	20.00	6.00	6.68	6.53	7.53	0.00	20.00	0		0		2		
39	189	143	30	1	0.00	20.00	6.00	6.20	6.01	7.01	0.00	20.00	0		1		1		
40	190	109	30	1	4.46	5.46	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
41	229	106	40	1	5.28	6.00	0.00	20.00	0.00	20.00	6.00	6.28	0		1		1		
42	161	38	20	1	2.26	3.26	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
43	178	9	30	1	2.60	3.60	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
44	224	102	30	1	5.23	5.94	0.00	20.00	0.00	20.00	6.00	6.23	1		1		0		
45	140	60	30	1	2.18	3.18	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
46	190	88	10	1	4.00	4.99	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
47	173	122	10	1	5.00	6.00	6.00	6.00	0.00	20.00	0.00	20.00	0		2		0		
48	237	52	40	1	4.19	5.19	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
49	159	53	40	1	2.44	3.44	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
50	159	265	40	1	0.00	20.00	8.46	9.46	0.00	20.00	0.00	20.00	0		2		0		
51	174	250	40	1	0.00	20.00	7.69	8.69	0.00	20.00	0.00	20.00	0		1		1		
52	158	188	20	1	0.00	20.00	6.94	7.94	0.00	20.00	0.00	20.00	0		0		2		
53	236	59	20	1	4.28	5.28	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
