27
31	79	74	0	0	2	2.52
40	242	40	0	2	0	5.14089
43	82	69	0	0	1	2.10678
49	78	73	0	2	0	2.14387
50	203	25	1	0	1	4.17
84	221	126	0	2	0	6
97	227	58	1	0	1	5.06
104	242	43	0	0	0	5.21
112	171	94	0	0	0	4.84
123	125	20	0	1	0	2.15276
126	241	43	0	0	0	5.18
130	167	43	0	0	1	3.46
148	83	73	2	0	0	2.54
155	217	78	0	1	1	5.25
157	239	36	1	0	1	5.08
158	201	117	2	0	0	5.16
162	203	121	1	1	0	5.87
180	83	71	0	2	0	2.46
187	128	23	1	0	0	2.38
189	124	16	0	0	1	2.17975
202	168	53	1	0	0	3.64
216	141	89	0	1	0	3.52209
222	166	50	0	0	0	3.54
226	120	20	0	0	2	2.1114
245	169	96	1	0	1	4.87
255	77	70	1	0	0	2.09942
268	199	29	0	0	0	4.09

nv	12	12	12

Vehicles departing from depots at the previous stage:
