17
72	164	140	0	1	0	5.71
110	166	146	2	0	0	5.75
124	160	140	0	0	2	5.90941
200	166	147	1	1	0	6.75853
264	168	146	0	2	0	5.67
206	189	153	0	1	1	5.41
45	186	156	1	0	0	5.49
267	191	157	1	0	0	5.5
135	182	156	2	0	0	5.53
330	186	158	1	1	0	5.54
40	184	159	0	1	1	6.51404
327	181	157	1	0	0	5.57
32	186	164	0	2	0	6.55735
324	197	78	0	0	1	4.79821
288	238	53	0	0	1	5.1077
146	237	59	0	0	1	5.21911
182	191	105	0	0	2	5.30135

nv	9	9	9

Vehicles departing from depots at the previous stage:
324	197	78	0	0	1	4.79821
288	238	53	0	0	1	5.1077
146	237	59	0	0	1	5.21911
182	191	105	0	0	2	5.30135
