70
65	125	101	10	1	3.38	4.38	0		2		0		
36	213	27	10	1	3.42	4.42	0		2		0		
93	214	30	20	1	3.45	4.45	1		1		0		
8	215	24	10	1	3.46	4.46	0		0		2		
118	214	31	10	1	3.46	4.46	0		0		2		
42	217	30	20	1	3.52	4.52	2		0		0		
85	218	34	30	1	3.57	4.57	0		0		2		
128	136	103	30	1	3.62	4.62	1		1		0		
178	221	30	10	1	3.62	4.62	1		1		0		
108	193	71	10	1	3.64	4.57	0		0		2		
79	222	31	30	1	3.65	4.65	0		1		1		
49	222	33	30	1	3.66	4.66	0		2		0		
80	133	105	30	1	3.67	4.67	2		0		0		
9	134	105	10	1	3.68	4.68	0		1		1		
149	190	74	40	1	3.70	4.59	1		0		1		
195	190	76	30	1	3.74	4.64	1		0		1		
10	200	73	40	1	3.77	4.77	1		1		0		
172	194	77	10	1	3.78	4.75	0		0		2		
97	132	108	10	1	3.79	4.79	1		0		1		
68	190	79	40	1	3.80	4.72	1		1		0		
179	156	100	10	1	3.81	4.81	1		1		0		
33	192	80	30	1	3.83	4.79	0		2		0		
225	172	94	20	1	3.85	4.85	0		1		1		
99	159	100	20	1	3.86	4.86	2		0		0		
104	140	107	20	1	3.86	4.86	1		1		0		
199	157	101	10	1	3.86	4.86	0		0		2		
231	160	100	20	1	3.87	4.87	1		0		1		
229	195	81	20	1	3.88	4.87	1		1		0		
48	231	4	40	1	3.89	4.89	1		1		0		
208	170	96	20	1	3.89	4.89	0		2		0		
112	140	108	20	1	3.90	4.90	0		1		1		
44	159	102	30	1	3.94	4.94	2		0		0		
62	234	7	20	1	3.94	4.94	0		1		1		
137	234	8	10	1	3.94	4.94	0		1		1		
98	167	99	40	1	3.95	4.95	1		1		0		
81	235	6	10	1	3.97	4.97	1		1		0		
12	171	98	30	1	3.98	4.98	0		0		2		
143	235	4	30	1	3.98	4.98	1		0		1		
159	235	5	10	1	3.98	4.98	1		1		0		
91	141	110	30	1	4.00	5.00	0		2		0		
4	140	111	30	1	4.04	5.04	2		0		0		
116	240	15	30	1	4.05	5.05	1		1		0		
132	134	113	10	1	4.05	5.05	0		0		2		
95	139	112	40	1	4.07	5.07	0		0		2		
70	163	104	30	1	4.08	5.08	0		2		0		
192	164	104	30	1	4.10	5.10	1		1		0		
103	230	57	40	1	4.11	5.11	1		1		0		
173	235	49	30	1	4.11	5.11	0		0		2		
228	170	102	20	1	4.12	5.12	0		2		0		
212	173	101	30	1	4.13	5.13	2		0		0		
236	234	54	10	1	4.15	5.15	1		1		0		
226	236	53	30	1	4.19	5.19	1		0		1		
165	160	108	30	1	4.20	5.20	1		0		1		
129	235	56	20	1	4.21	5.21	1		1		0		
134	236	55	30	1	4.21	5.21	0		2		0		
7	157	111	10	1	4.28	5.28	1		1		0		
197	236	59	10	1	4.28	5.28	0		2		0		
146	237	59	40	1	4.30	5.30	0		1		1		
182	191	105	30	1	4.37	5.37	0		0		2		
125	190	107	10	1	4.41	5.41	0		0		2		
13	238	65	20	1	4.43	5.43	2		0		0		
5	235	69	10	1	4.44	5.44	0		0		2		
223	240	64	20	1	4.45	5.45	0		2		0		
193	192	109	40	1	4.46	5.46	2		0		0		
73	241	64	40	1	4.47	5.47	0		1		1		
14	191	110	10	1	4.48	5.48	1		0		1		
54	175	103	10	1	4.54	5.24	0		2		0		
50	187	114	30	1	4.57	5.57	1		1		0		
194	194	108	10	1	5.12	5.45	2		0		0		
38	192	113	30	1	5.28	5.55	1		0		1		
