19
4	160	111	0	2	0	5.22
9	166	105	1	0	1	5.07886
22	199	126	2	0	0	5.74573
65	167	105	1	0	0	4.19
76	221	8	0	0	1	3.9455
84	203	128	0	0	2	5.4748
89	141	100	1	0	1	4.54
97	202	131	0	1	1	5.45
109	204	129	0	2	0	5.77487
114	206	129	1	1	0	5.50748
126	201	121	1	0	1	5.24
142	236	66	1	0	1	5.20867
159	183	99	0	2	0	5.21106
169	199	130	2	0	0	5.60191
170	108	109	1	0	1	4.46487
211	168	97	0	2	0	4.80879
240	204	131	0	2	0	5.616
257	185	98	0	0	2	5.20391
261	204	127	1	0	1	5.34

nv	12	12	12

Vehicles departing from depots at the previous stage:
