19
9	231	84	1	0	1	5.3703
10	240	116	1	1	0	5.94572
11	255	27	1	1	0	5.38303
21	233	77	0	1	0	4.66
41	199	96	2	0	0	5.15238
97	197	115	1	1	0	5.61146
145	225	88	2	0	0	5.90055
149	236	84	0	1	1	5.72807
165	214	119	0	2	0	5.78
184	174	107	0	2	0	4.66
185	174	124	0	0	2	5.50091
193	232	97	0	0	2	5.37299
203	195	5	1	0	0	4.02597
214	228	85	1	1	0	5.47252
221	220	131	0	1	1	5.93691
222	199	112	2	0	0	5.09
236	168	117	0	0	2	5.54095
238	245	116	0	1	1	5.93203
256	187	133	0	0	2	5.88097

nv	12	12	12

Vehicles departing from depots at the previous stage:
