0	150	150	0	0	0.00	20.00	0.00	20.00	0.00	20.00	0.00	20.00	0		0		0		
1	71	32	30	1	0.10	1.10	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
2	183	220	20	1	0.00	20.00	6.90	7.90	7.81	8.81	0.00	20.00	0		1		1		
3	174	62	30	1	2.96	3.96	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
4	166	177	10	1	0.00	20.00	6.38	7.38	7.79	8.79	0.00	20.00	2		0		0		
5	140	86	40	1	3.00	4.00	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
6	86	84	10	1	2.07	3.07	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
7	212	30	40	1	3.40	4.40	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
8	92	59	20	1	1.18	2.18	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
9	162	152	10	1	0.00	20.00	6.04	7.04	0.00	20.00	0.00	20.00	0		1		1		
10	119	46	10	1	1.42	2.42	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
11	99	74	10	1	1.84	2.84	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
12	175	193	20	1	0.00	20.00	6.45	7.45	7.60	8.60	0.00	20.00	0		2		0		
13	136	72	20	1	2.44	3.44	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
14	184	23	40	1	2.72	3.72	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
15	72	14	30	1	0.07	1.07	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
16	176	65	40	1	3.07	4.07	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
17	170	247	10	1	0.00	20.00	7.72	8.72	0.00	20.00	0.00	20.00	0		2		0		
18	154	199	20	1	0.00	20.00	7.36	8.36	0.00	20.00	0.00	20.00	1		1		0		
19	227	238	10	1	0.00	20.00	8.17	9.17	7.90	8.90	8.16	9.16	0		0		2		
20	209	31	10	1	3.34	4.34	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
21	207	151	30	1	0.00	20.00	5.61	6.61	5.83	6.83	6.66	7.66	1		0		1		
22	254	213	20	1	0.00	20.00	0.00	20.00	8.47	9.47	7.98	8.98	0		1		1		
23	201	125	40	1	5.33	5.91	4.91	5.91	5.33	6.33	0.00	20.00	1		1		0		
24	268	187	30	1	0.00	20.00	0.00	20.00	0.00	20.00	8.03	9.03	0		0		2		
25	159	211	40	1	0.00	20.00	7.36	8.36	0.00	20.00	0.00	20.00	1		0		1		
26	175	6	20	1	2.55	3.55	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
27	176	147	20	1	5.45	6.45	5.45	6.45	0.00	20.00	0.00	20.00	1		1		0		
28	106	57	30	1	1.40	2.40	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
29	207	280	10	1	0.00	20.00	8.35	9.35	0.00	20.00	0.00	20.00	1		0		1		
30	166	106	20	1	4.21	5.21	0.00	20.00	0.00	20.00	4.21	5.21	1		1		0		
31	207	63	30	1	3.70	4.70	0.00	20.00	3.70	4.70	3.70	4.70	2		0		0		
32	208	65	30	1	3.76	4.76	0.00	20.00	3.76	4.76	3.76	4.76	0		0		2		
33	206	179	30	1	0.00	20.00	6.18	7.18	6.45	7.45	7.27	8.27	0		2		0		
34	151	167	30	1	0.00	20.00	6.91	7.91	0.00	20.00	0.00	20.00	1		1		0		
35	222	200	20	1	0.00	20.00	7.18	8.18	6.99	7.99	7.37	8.37	0		2		0		
36	152	223	20	1	0.00	20.00	7.93	8.93	0.00	20.00	0.00	20.00	1		0		1		
37	225	108	40	1	5.35	6.09	0.00	20.00	5.09	6.09	5.35	6.35	0		1		1		
38	150	196	30	1	0.00	20.00	7.52	8.52	0.00	20.00	0.00	20.00	2		0		0		
39	97	68	30	1	1.58	2.58	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
40	135	49	20	1	1.83	2.83	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
41	182	16	40	1	2.67	3.67	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
42	153	239	20	1	0.00	20.00	8.19	9.19	0.00	20.00	0.00	20.00	1		0		1		
43	211	126	30	1	0.00	20.00	5.22	6.22	5.28	6.28	6.01	7.01	0		2		0		
44	199	272	40	1	0.00	20.00	8.05	9.05	0.00	20.00	0.00	20.00	1		0		1		
45	226	52	10	1	3.94	4.94	0.00	20.00	3.94	4.94	3.94	4.94	1		0		1		
46	203	264	30	1	0.00	20.00	7.93	8.93	8.31	9.31	0.00	20.00	2		0		0		
47	192	150	10	1	0.00	20.00	5.35	6.35	6.06	7.06	0.00	20.00	0		1		1		
48	183	212	10	1	0.00	20.00	6.73	7.73	7.65	8.65	0.00	20.00	1		0		1		
49	126	34	40	1	1.40	2.40	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
50	172	102	30	1	4.15	5.15	0.00	20.00	0.00	20.00	4.15	5.15	2		0		0		
51	209	216	40	1	0.00	20.00	7.04	8.04	7.24	8.24	7.96	8.96	0		1		1		
52	181	155	30	1	0.00	20.00	5.52	6.52	6.57	7.57	0.00	20.00	0		0		2		
53	149	224	30	1	0.00	20.00	8.11	9.11	0.00	20.00	0.00	20.00	1		1		0		
54	206	143	30	1	0.00	20.00	5.42	6.42	5.67	6.67	6.53	7.53	0		2		0		
55	256	14	30	1	4.44	5.44	0.00	20.00	0.00	20.00	4.44	5.44	1		0		1		
56	234	193	30	1	0.00	20.00	7.70	8.70	7.15	8.15	7.18	8.18	0		1		1		
57	147	60	10	1	2.33	3.33	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
58	165	44	40	1	2.43	3.43	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
59	188	231	40	1	0.00	20.00	7.11	8.11	7.88	8.88	0.00	20.00	0		2		0		
60	242	230	30	1	0.00	20.00	0.00	20.00	8.21	9.21	8.07	9.07	2		0		0		
61	224	239	30	1	0.00	20.00	8.05	9.05	7.87	8.87	8.20	9.20	0		2		0		
62	159	34	20	1	2.18	3.18	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
63	198	141	10	1	5.73	6.21	5.21	6.21	5.73	6.73	0.00	20.00	0		2		0		
64	155	207	10	1	0.00	20.00	7.46	8.46	0.00	20.00	0.00	20.00	1		0		1		
65	201	178	30	1	0.00	20.00	6.05	7.05	6.47	7.47	7.44	8.44	0		2		0		
66	203	117	40	1	5.13	5.79	4.79	5.79	5.13	6.13	0.00	20.00	0		0		2		
67	199	87	20	1	4.13	5.06	4.06	5.06	0.00	20.00	4.13	5.13	0		2		0		
68	168	258	20	1	0.00	20.00	8.01	9.01	0.00	20.00	0.00	20.00	0		0		2		
69	84	69	20	1	1.40	2.40	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
70	153	74	40	1	2.84	3.84	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
71	243	164	30	1	0.00	20.00	0.00	20.00	6.93	7.93	6.67	7.67	2		0		0		
72	221	155	40	1	0.00	20.00	6.24	7.24	6.01	7.01	6.41	7.41	0		1		1		
73	175	177	40	1	0.00	20.00	6.11	7.11	7.29	8.29	0.00	20.00	0		1		1		
74	271	195	20	1	0.00	20.00	0.00	20.00	0.00	20.00	8.34	9.34	0		0		2		
75	169	64	20	1	2.90	3.90	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
76	127	34	10	1	1.43	2.43	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
77	200	274	10	1	0.00	20.00	8.11	9.11	0.00	20.00	0.00	20.00	1		1		0		
78	189	103	20	1	4.48	5.33	4.33	5.33	0.00	20.00	4.48	5.48	1		1		0		
79	183	256	30	1	0.00	20.00	7.68	8.68	0.00	20.00	0.00	20.00	1		0		1		
80	161	58	20	1	2.59	3.59	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
81	230	150	40	1	0.00	20.00	0.00	20.00	6.12	7.12	6.24	7.24	1		0		1		
82	237	129	30	1	5.82	6.82	0.00	20.00	0.00	20.00	5.82	6.82	0		1		1		
83	246	207	30	1	0.00	20.00	0.00	20.00	7.93	8.93	7.65	8.65	1		1		0		
84	250	176	20	1	0.00	20.00	0.00	20.00	7.53	8.53	7.09	8.09	1		0		1		
85	188	158	30	1	0.00	20.00	5.53	6.53	6.35	7.35	0.00	20.00	0		1		1		
86	183	277	30	1	0.00	20.00	8.14	9.14	0.00	20.00	0.00	20.00	1		0		1		
87	217	162	20	1	0.00	20.00	6.20	7.20	6.10	7.10	6.62	7.62	2		0		0		
88	75	31	40	1	0.18	1.18	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
89	178	37	10	1	2.65	3.65	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
90	209	54	10	1	3.58	4.58	0.00	20.00	3.58	4.58	3.58	4.58	2		0		0		
