20
5	65	69	2	0	0	2.1
10	100	73	0	2	0	2.82
11	61	70	0	1	1	1.98666
14	62	65	0	1	0	1.87986
27	108	80	1	0	1	3.23
40	153	28	0	1	0	2.64345
47	160	27	0	1	1	3.16
51	114	49	0	2	0	2.37
102	113	50	1	1	0	2.37
144	114	50	0	1	1	2.39
172	110	76	0	1	0	2.82256
180	113	52	2	0	0	2.42
247	123	92	0	0	2	3.96
252	116	49	1	0	1	2.41
262	131	95	1	0	1	4.11017
272	59	67	1	0	1	1.93
276	115	48	0	1	1	2.37
300	106	71	1	0	0	2.16854
304	55	68	1	0	1	1.91959
305	107	103	1	0	1	4.23

nv	12	12	12

Vehicles departing from depots at the previous stage:
