14
123	236	108	0	1	1	6.35825
170	233	119	0	2	0	6.18121
4	143	101	1	0	0	4.56966
118	139	110	0	1	1	4.96398
121	221	70	0	0	1	5.02967
133	166	105	1	0	0	4.89558
100	220	74	1	1	0	5.145
127	224	77	1	1	0	5.29123
14	180	106	0	1	1	5.29492
24	222	83	1	0	1	5.30528
136	166	113	1	1	0	5.29794
168	179	123	0	0	2	5.84333
138	208	117	1	0	1	5.46583
169	157	84	1	0	0	4.08287

nv	8	8	8

Vehicles departing from depots at the previous stage:
4	143	101	1	0	0	4.56966
118	139	110	0	1	1	4.96398
121	221	70	0	0	1	5.02967
133	166	105	1	0	0	4.89558
100	220	74	1	1	0	5.145
127	224	77	1	1	0	5.29123
14	180	106	0	1	1	5.29492
24	222	83	1	0	1	5.30528
136	166	113	1	1	0	5.29794
168	179	123	0	0	2	5.84333
138	208	117	1	0	1	5.46583
169	157	84	1	0	0	4.08287
