20
1	175	132	0	0	2	5.81662
93	168	154	0	2	0	6.58826
149	172	145	2	0	0	5.95301
219	166	152	1	1	0	6.25736
137	219	62	1	0	1	4.89491
101	222	64	0	2	0	4.95
123	222	68	0	0	2	5.10259
69	215	76	0	1	0	4.88609
52	186	96	0	0	1	4.699
74	247	12	1	1	0	5.02342
88	187	98	0	0	2	5.21918
291	219	77	2	0	0	5.17214
250	188	101	1	0	1	5.24198
113	185	103	0	0	1	4.9085
114	133	121	0	0	1	5.26878
150	187	112	1	1	0	5.47068
147	181	117	1	0	1	5.54068
18	231	92	2	0	0	5.94786
174	198	127	0	2	0	5.89807
206	193	126	0	2	0	5.72212

nv	12	12	12

Vehicles departing from depots at the previous stage:
137	219	62	1	0	1	4.89491
101	222	64	0	2	0	4.95
123	222	68	0	0	2	5.10259
69	215	76	0	1	0	4.88609
52	186	96	0	0	1	4.699
74	247	12	1	1	0	5.02342
88	187	98	0	0	2	5.21918
291	219	77	2	0	0	5.17214
250	188	101	1	0	1	5.24198
113	185	103	0	0	1	4.9085
114	133	121	0	0	1	5.26878
150	187	112	1	1	0	5.47068
147	181	117	1	0	1	5.54068
18	231	92	2	0	0	5.94786
174	198	127	0	2	0	5.89807
206	193	126	0	2	0	5.72212
