21
9	127	100	0	2	0	4.02268
25	70	74	1	0	0	2.39
56	125	97	0	2	0	3.96203
68	215	6	0	1	1	4.5
93	124	97	0	0	2	4.0932
98	210	15	1	1	0	4.23569
120	215	5	1	1	0	4.47446
123	112	62	0	1	0	2.53705
131	128	43	1	0	0	2.48356
132	215	49	1	0	1	4.49855
159	185	56	1	0	0	3.08
174	122	97	2	0	0	3.78203
182	118	38	0	0	2	2.24887
190	125	100	0	1	1	4.33
194	179	57	2	0	0	3.96
198	202	63	0	0	2	4.31857
205	61	66	0	0	1	0.91
213	187	53	1	1	0	4.01246
216	212	53	0	1	1	4.57819
242	184	54	0	1	1	4.02
252	71	70	1	0	0	1.23

nv	12	12	12

Vehicles departing from depots at the previous stage:
