21
8	206	116	1	1	0	5.36299
11	166	42	0	0	1	3.39827
15	151	11	0	1	1	2.43401
26	240	44	0	1	1	5.14777
63	126	28	1	1	0	2.36
67	207	123	1	0	1	6
75	121	105	0	1	1	4.5
79	121	8	0	1	0	2.27
113	219	90	0	0	2	5.05796
127	147	43	2	0	0	3
142	178	124	1	0	1	5.00397
163	112	80	0	1	0	3.26564
173	175	64	0	1	0	4.02
175	127	41	0	2	0	2.51
182	80	80	0	0	2	2.49899
183	211	84	1	0	1	5.22556
196	233	77	2	0	0	5.41626
210	115	78	2	0	0	3.21018
222	82	45	0	1	0	0.833973
224	238	124	1	1	0	6
234	129	36	0	0	1	2.5

nv	12	12	12

Vehicles departing from depots at the previous stage:
