0	150	150	0	0	0.00	20.00	0		0		0		
1	205	17	40	1	3.22	4.22	0		2		0		
5	230	105	20	1	5.26	6.00	0		1		1		
6	69	65	30	1	0.99	1.99	1		0		1		
7	233	63	40	1	4.28	5.28	0		0		2		
9	70	61	20	1	0.85	1.85	0		1		1		
11	65	62	40	1	0.81	1.81	1		0		1		
12	144	9	40	1	1.80	2.80	0		2		0		
15	110	109	10	1	3.56	4.56	1		1		0		
16	233	106	30	1	5.29	6.00	1		0		1		
17	102	22	20	1	0.76	1.76	0		1		1		
19	170	121	10	1	5.08	6.00	2		0		0		
20	141	25	20	1	1.70	2.70	1		0		1		
22	229	126	20	1	5.72	6.00	1		0		1		
23	172	122	40	1	5.03	6.00	0		1		1		
24	113	68	10	1	1.87	2.87	1		1		0		
25	226	73	40	1	4.33	5.33	1		1		0		
26	109	74	30	1	2.01	3.01	1		0		1		
27	198	12	20	1	3.06	4.06	1		0		1		
28	147	10	10	1	1.87	2.87	0		2		0		
30	232	55	40	1	4.12	5.12	0		1		1		
31	175	122	10	1	4.94	5.94	0		2		0		
33	157	61	30	1	2.57	3.57	0		1		1		
34	232	103	20	1	5.22	6.00	2		0		0		
35	154	71	10	1	2.77	3.77	1		0		1		
36	154	67	40	1	2.66	3.66	0		0		2		
37	113	108	40	1	3.55	4.55	0		2		0		
38	230	86	40	1	4.85	5.85	2		0		0		
41	156	114	20	1	4.39	5.39	0		0		2		
43	236	59	40	1	4.28	5.28	0		2		0		
44	204	16	30	1	3.19	4.19	2		0		0		
45	196	16	40	1	3.00	4.00	1		0		1		
46	114	113	20	1	3.81	4.81	0		2		0		
47	161	67	20	1	2.80	3.80	1		1		0		
48	142	33	10	1	1.77	2.77	1		1		0		
49	230	130	30	1	5.80	6.00	1		1		0		
52	237	96	40	1	5.11	6.00	1		1		0		
53	196	115	30	1	5.22	5.62	2		0		0		
55	148	29	10	1	1.88	2.88	0		2		0		
56	64	59	40	1	0.67	1.67	1		1		0		
59	198	10	20	1	3.07	4.07	1		0		1		
60	229	68	10	1	4.29	5.29	1		0		1		
62	94	29	30	1	0.61	1.61	1		1		0		
63	99	25	10	1	0.70	1.70	0		2		0		
68	237	106	30	1	5.32	6.00	2		0		0		
70	111	76	30	1	2.12	3.12	1		1		0		
72	242	99	40	1	5.26	6.00	1		1		0		
75	145	31	20	1	1.82	2.82	0		2		0		
76	202	113	10	1	5.06	5.68	0		2		0		
78	145	9	30	1	1.82	2.82	0		1		1		
79	233	77	10	1	4.66	5.66	0		2		0		
81	57	70	30	1	1.04	2.04	0		0		2		
83	227	70	40	1	4.28	5.28	0		2		0		
84	233	136	40	1	5.94	6.00	0		0		2		
85	237	53	20	1	4.21	5.21	0		2		0		
