20
22	109	59	2	0	0	2.52
30	127	41	0	2	0	2.3696
31	105	57	0	1	0	2.27919
70	175	119	2	0	0	5.31504
121	188	74	2	0	0	4.55
149	110	58	0	2	0	2.51
162	127	101	1	0	0	3.97328
167	90	71	1	0	1	2.57
168	72	73	0	0	2	2.38
170	243	117	0	0	2	5.71679
172	125	97	1	0	0	3.91891
176	230	86	1	1	0	5.1528
190	193	62	0	0	2	4.37
195	86	66	0	2	0	2.31
211	122	97	1	0	1	3.91267
217	61	66	1	0	0	1.87243
222	140	37	0	2	0	2.76
228	219	134	0	0	2	5.99
231	214	91	0	2	0	4.99343
236	103	57	0	0	2	2.28784

nv	12	12	12

Vehicles departing from depots at the previous stage:
