21
26	175	6	0	1	0	3.55
39	97	68	0	0	2	2.54318
49	126	34	0	1	0	2.4
58	165	44	0	2	0	3.43
70	153	74	2	0	0	3.61766
82	237	129	0	1	1	6
97	136	5	0	2	0	2.40955
115	114	41	2	0	0	2.20112
118	131	78	1	1	0	3.55
135	213	1	0	0	2	4.49
137	140	6	1	0	0	2.65601
149	228	83	1	0	1	5.79
152	76	79	0	1	0	2.47935
190	224	71	0	0	1	4.33148
206	181	23	1	1	0	3.64401
207	159	0	2	0	0	3.24
213	159	101	0	0	2	4.85333
218	121	54	0	0	2	2.50198
219	234	87	0	1	1	5.45727
248	132	3	1	0	0	2.36112
263	119	117	1	1	0	4.60374

nv	12	12	12

Vehicles departing from depots at the previous stage:
