0	150	150	0	0	0.00	20.00	0.00	20.00	0.00	20.00	0.00	20.00	0		0		
1	162	107	30	1	4.19	5.19	0.00	20.00	0.00	20.00	4.19	5.19	1		1		
2	199	213	20	1	0.00	20.00	6.78	7.78	7.26	8.26	8.23	9.23	1		1		
3	125	103	10	1	3.47	4.47	0.00	20.00	0.00	20.00	0.00	20.00	1		0		
4	230	128	20	1	5.66	6.76	0.00	20.00	5.66	6.66	5.76	6.76	1		1		
5	55	68	10	1	0.92	1.92	0.00	20.00	0.00	20.00	0.00	20.00	1		1		
6	186	26	20	1	2.77	3.77	0.00	20.00	0.00	20.00	0.00	20.00	1		1		
7	231	243	30	1	0.00	20.00	8.47	9.47	8.11	9.11	8.26	9.26	1		0		
8	247	132	20	1	0.00	20.00	0.00	20.00	0.00	20.00	6.08	7.08	1		0		
9	89	61	30	1	1.19	2.19	0.00	20.00	0.00	20.00	0.00	20.00	1		0		
10	234	146	20	1	0.00	20.00	0.00	20.00	6.18	7.18	6.16	7.16	1		1		
11	250	228	30	1	0.00	20.00	0.00	20.00	0.00	20.00	8.19	9.19	1		1		
12	159	89	10	1	3.44	4.44	0.00	20.00	0.00	20.00	0.00	20.00	0		1		
13	105	81	40	1	2.22	3.22	0.00	20.00	0.00	20.00	0.00	20.00	0		1		
14	149	183	20	1	0.00	20.00	7.33	8.33	0.00	20.00	0.00	20.00	0		1		
15	209	269	40	1	0.00	20.00	8.16	9.16	8.39	9.39	0.00	20.00	1		1		
16	212	26	10	1	3.39	4.39	0.00	20.00	0.00	20.00	0.00	20.00	0		1		
17	152	241	30	1	0.00	20.00	8.28	9.28	0.00	20.00	0.00	20.00	1		0		
18	222	83	30	1	4.49	5.49	0.00	20.00	0.00	20.00	4.49	5.49	0		1		
19	136	68	40	1	2.32	3.32	0.00	20.00	0.00	20.00	0.00	20.00	0		1		
20	150	104	20	1	3.88	4.88	0.00	20.00	3.88	4.88	3.88	4.88	1		1		
21	212	45	40	1	3.53	4.53	0.00	20.00	3.53	4.53	3.53	4.53	0		1		
22	232	121	30	1	5.61	6.61	0.00	20.00	0.00	20.00	5.61	6.61	1		1		
23	255	132	10	1	0.00	20.00	0.00	20.00	0.00	20.00	6.34	7.34	1		1		
24	165	113	40	1	4.48	5.48	0.00	20.00	0.00	20.00	4.48	5.48	1		1		
25	248	41	30	1	4.33	5.33	0.00	20.00	0.00	20.00	4.33	5.33	1		1		
26	109	110	40	1	3.60	4.60	0.00	20.00	3.60	4.60	3.60	4.60	1		0		
27	106	71	30	1	1.85	2.85	0.00	20.00	0.00	20.00	0.00	20.00	1		0		
28	102	76	20	1	1.97	2.97	0.00	20.00	0.00	20.00	0.00	20.00	1		0		
29	172	225	20	1	0.00	20.00	7.20	8.20	8.38	9.38	0.00	20.00	1		0		
30	52	63	10	1	0.65	1.65	0.00	20.00	0.00	20.00	0.00	20.00	1		1		
31	175	281	20	1	0.00	20.00	8.34	9.34	0.00	20.00	0.00	20.00	1		1		
32	250	126	20	1	0.00	20.00	0.00	20.00	0.00	20.00	6.04	7.04	0		1		
33	188	142	10	1	0.00	20.00	5.18	6.18	6.02	7.02	0.00	20.00	1		1		
34	59	64	40	1	0.80	1.80	0.00	20.00	0.00	20.00	0.00	20.00	1		1		
35	235	242	30	1	0.00	20.00	0.00	20.00	8.20	9.20	8.25	9.25	0		1		
36	140	214	30	1	0.00	20.00	8.46	9.46	0.00	20.00	0.00	20.00	1		0		
37	145	184	40	1	0.00	20.00	7.59	8.59	0.00	20.00	0.00	20.00	0		1		
38	184	277	40	1	0.00	20.00	8.13	9.13	0.00	20.00	0.00	20.00	1		1		
39	129	77	40	1	2.48	3.48	0.00	20.00	0.00	20.00	0.00	20.00	1		1		
