21
1	238	126	0	2	0	6.74709
14	235	124	2	0	0	6.16277
111	237	116	0	2	0	6.43612
193	240	111	0	1	1	6.46719
251	234	109	0	2	0	6.25624
242	161	98	0	0	2	4.78398
97	142	112	0	0	1	4.80612
236	210	75	0	0	1	4.9744
33	252	4	1	0	1	5.33019
160	203	84	1	0	0	5.10073
172	146	118	1	1	0	5.32432
209	256	26	2	0	0	5.39515
20	175	99	1	0	0	4.72472
187	229	76	1	1	0	5.44126
49	145	119	0	0	2	5.32344
223	208	92	0	0	2	5.26582
165	181	110	1	0	0	5.3562
219	236	90	0	1	1	5.93479
177	198	112	1	0	0	5.1501
47	198	128	1	0	1	5.89854
123	193	133	0	2	0	5.96785

nv	12	12	12

Vehicles departing from depots at the previous stage:
242	161	98	0	0	2	4.78398
97	142	112	0	0	1	4.80612
236	210	75	0	0	1	4.9744
33	252	4	1	0	1	5.33019
160	203	84	1	0	0	5.10073
172	146	118	1	1	0	5.32432
209	256	26	2	0	0	5.39515
20	175	99	1	0	0	4.72472
187	229	76	1	1	0	5.44126
49	145	119	0	0	2	5.32344
223	208	92	0	0	2	5.26582
165	181	110	1	0	0	5.3562
219	236	90	0	1	1	5.93479
177	198	112	1	0	0	5.1501
47	198	128	1	0	1	5.89854
123	193	133	0	2	0	5.96785
