20
31	130	63	0	0	2	3.06
38	135	52	1	0	1	2.89
79	110	88	0	0	2	3.59
87	110	45	0	0	2	2.2
89	111	44	0	2	0	2.2
95	161	29	1	0	0	3.19
97	232	136	0	2	0	5.94
115	122	15	2	0	0	2.25
162	155	1	1	0	0	2.79513
170	176	28	2	0	0	3.52098
177	228	29	0	1	1	4.77375
190	157	47	2	0	0	3.29
203	169	80	0	1	1	4.33
216	112	113	2	0	0	4.78
217	115	11	0	0	1	2.08989
233	145	46	0	2	0	3
242	183	93	0	2	0	4.81862
260	149	18	0	0	2	2.7315
265	108	40	0	2	0	2.07
278	130	64	1	0	0	3.08

nv	12	12	12

Vehicles departing from depots at the previous stage:
