55
2	229	219	20	1	7.55	8.55	0		0		2		
3	214	156	30	1	5.95	6.95	0		1		1		
7	173	233	40	1	8.49	9.49	2		0		0		
15	174	228	30	1	8.35	9.35	1		0		1		
16	203	156	10	1	5.97	6.97	0		2		0		
20	167	176	40	1	7.71	8.71	0		1		1		
23	168	176	40	1	7.65	8.65	1		0		1		
30	226	221	10	1	7.52	8.52	0		2		0		
48	231	218	10	1	7.58	8.58	0		2		0		
55	227	222	20	1	7.56	8.56	2		0		0		
58	209	127	40	1	5.31	6.31	0		1		1		
60	236	240	20	1	8.20	9.20	0		1		1		
64	230	221	40	1	7.62	8.62	1		0		1		
66	214	157	30	1	5.97	6.97	2		0		0		
73	169	171	30	1	7.50	8.50	1		0		1		
77	165	182	20	1	7.94	8.94	1		0		1		
78	235	242	20	1	8.20	9.20	2		0		0		
80	228	220	10	1	7.54	8.54	1		1		0		
88	211	150	40	1	5.81	6.81	1		1		0		
117	236	248	20	1	8.36	9.36	2		0		0		
125	230	248	10	1	8.19	9.19	1		0		1		
128	165	204	30	1	8.35	9.35	0		1		1		
129	164	202	40	1	8.38	9.38	0		1		1		
133	233	216	10	1	7.60	8.60	0		1		1		
145	163	200	30	1	8.40	9.40	1		0		1		
149	227	217	20	1	7.46	8.46	2		0		0		
150	182	238	30	1	8.22	9.22	0		0		2		
154	235	241	10	1	8.18	9.18	1		0		1		
177	229	217	10	1	7.51	8.51	2		0		0		
181	170	174	10	1	7.50	8.50	1		0		1		
185	177	225	30	1	8.15	9.15	0		0		2		
186	166	203	30	1	8.28	9.28	0		2		0		
187	218	153	40	1	5.92	6.92	1		1		0		
196	233	242	20	1	8.14	9.14	2		0		0		
205	227	218	40	1	7.48	8.48	1		0		1		
206	216	148	40	1	5.79	6.79	1		0		1		
209	232	240	20	1	8.07	9.07	1		0		1		
215	211	159	10	1	6.00	7.00	0		2		0		
225	233	245	10	1	8.21	9.21	0		0		2		
226	215	160	30	1	6.04	7.04	1		0		1		
229	228	223	40	1	7.61	8.61	1		0		1		
230	173	224	40	1	8.31	9.31	2		0		0		
233	227	214	30	1	7.39	8.39	2		0		0		
238	167	179	40	1	7.77	8.77	0		1		1		
239	169	173	30	1	7.53	8.53	0		0		2		
250	230	223	10	1	7.66	8.66	1		0		1		
251	216	157	40	1	5.98	6.98	1		0		1		
254	211	157	10	1	5.96	6.96	0		1		1		
264	210	156	40	1	5.93	6.93	0		0		2		
268	235	243	10	1	8.23	9.23	2		0		0		
269	236	218	30	1	7.74	8.74	2		0		0		
287	231	243	10	1	8.11	9.11	0		2		0		
289	212	159	20	1	6.00	7.00	0		0		2		
294	163	202	10	1	8.44	9.44	0		0		2		
295	175	227	20	1	8.28	9.28	1		1		0		
