226
0	150	150	0	0	0.00	20.00	0		0		0		
4	140	111	30	1	4.04	5.04	2		0		0		
5	235	69	10	1	4.44	5.44	0		0		2		
7	157	111	10	1	4.28	5.28	1		1		0		
8	215	24	10	1	3.46	4.46	0		0		2		
9	134	105	10	1	3.68	4.68	0		1		1		
10	200	73	40	1	3.77	4.77	1		1		0		
12	171	98	30	1	3.98	4.98	0		0		2		
13	238	65	20	1	4.43	5.43	2		0		0		
14	191	110	10	1	4.48	5.48	1		0		1		
21	232	113	10	1	5.44	6.00	0		1		1		
22	143	31	40	1	1.78	2.78	0		2		0		
24	226	109	30	1	5.36	6.00	0		0		2		
27	80	74	10	1	1.54	2.54	1		0		1		
31	160	143	10	1	5.96	6.00	0		0		2		
33	192	80	30	1	3.83	4.79	0		2		0		
36	213	27	10	1	3.42	4.42	0		2		0		
38	192	113	30	1	5.28	5.55	1		0		1		
41	145	28	10	1	1.81	2.81	0		2		0		
42	217	30	20	1	3.52	4.52	2		0		0		
44	159	102	30	1	3.94	4.94	2		0		0		
46	139	26	10	1	1.65	2.65	0		0		2		
48	231	4	40	1	3.89	4.89	1		1		0		
49	222	33	30	1	3.66	4.66	0		2		0		
50	187	114	30	1	4.57	5.57	1		1		0		
51	147	28	30	1	1.85	2.85	1		1		0		
53	89	61	20	1	1.19	2.19	1		0		1		
54	175	103	10	1	4.54	5.24	0		2		0		
55	154	61	10	1	2.50	3.50	2		0		0		
57	127	72	40	1	2.27	3.27	2		0		0		
59	152	60	10	1	2.44	3.44	0		0		2		
60	140	27	20	1	1.68	2.68	1		1		0		
61	127	76	10	1	2.41	3.41	1		0		1		
62	234	7	20	1	3.94	4.94	0		1		1		
63	186	49	40	1	2.98	3.98	1		1		0		
64	87	68	40	1	1.41	2.41	0		0		2		
65	125	101	10	1	3.38	4.38	0		2		0		
68	190	79	40	1	3.80	4.72	1		1		0		
69	84	6	10	1	0.43	1.43	0		0		2		
70	163	104	30	1	4.08	5.08	0		2		0		
71	47	57	10	1	0.32	1.32	0		1		1		
72	164	140	30	1	5.71	6.00	1		1		0		
73	241	64	40	1	4.47	5.47	0		1		1		
74	139	22	10	1	1.64	2.64	0		1		1		
79	222	31	30	1	3.65	4.65	0		1		1		
80	133	105	30	1	3.67	4.67	2		0		0		
81	235	6	10	1	3.97	4.97	1		1		0		
82	127	13	20	1	1.37	2.37	0		2		0		
84	85	4	20	1	0.48	1.48	1		0		1		
85	218	34	30	1	3.57	4.57	0		0		2		
86	224	111	40	1	5.42	6.00	1		0		1		
87	87	65	40	1	1.30	2.30	2		0		0		
90	79	8	30	1	0.29	1.29	1		0		1		
91	141	110	30	1	4.00	5.00	0		2		0		
93	214	30	20	1	3.45	4.45	1		1		0		
94	83	21	30	1	0.31	1.31	1		0		1		
95	139	112	40	1	4.07	5.07	0		0		2		
97	132	108	10	1	3.79	4.79	1		0		1		
98	167	99	40	1	3.95	4.95	1		1		0		
99	159	100	20	1	3.86	4.86	2		0		0		
100	80	66	30	1	1.21	2.21	0		2		0		
101	126	79	20	1	2.49	3.49	0		1		1		
102	153	67	20	1	2.64	3.64	2		0		0		
103	230	57	40	1	4.11	5.11	1		1		0		
104	140	107	20	1	3.86	4.86	1		1		0		
107	44	54	30	1	0.15	1.15	0		0		2		
108	193	71	10	1	3.64	4.57	0		0		2		
109	119	8	40	1	1.22	2.22	0		0		2		
110	166	146	30	1	5.75	6.00	2		0		0		
112	140	108	20	1	3.90	4.90	0		1		1		
113	187	50	20	1	3.02	4.02	2		0		0		
114	157	61	20	1	2.57	3.57	1		0		1		
115	78	73	20	1	1.47	2.47	2		0		0		
116	240	15	30	1	4.05	5.05	1		1		0		
117	76	79	10	1	1.70	2.70	2		0		0		
118	214	31	10	1	3.46	4.46	0		0		2		
120	153	60	40	1	2.46	3.46	0		0		2		
122	43	58	10	1	0.30	1.30	1		0		1		
123	119	102	40	1	3.34	4.34	0		2		0		
124	160	140	40	1	5.90	6.00	0		0		2		
125	190	107	10	1	4.41	5.41	0		0		2		
127	126	74	10	1	2.32	3.32	1		1		0		
128	136	103	30	1	3.62	4.62	1		1		0		
129	235	56	20	1	4.21	5.21	1		1		0		
130	139	94	10	1	3.29	4.29	2		0		0		
132	134	113	10	1	4.05	5.05	0		0		2		
133	124	71	40	1	2.18	3.18	0		0		2		
134	236	55	30	1	4.21	5.21	0		2		0		
