19
18	117	74	0	2	0	3.15
22	125	57	1	0	0	2.66415
32	141	53	0	0	2	3.04
42	154	67	1	1	0	3.66
57	69	65	1	0	1	1.99
66	191	11	1	1	0	3.9
90	90	69	0	2	0	2.28834
104	156	65	2	0	0	3.54268
113	126	37	0	0	2	2.30652
140	116	56	1	0	0	2.58
170	155	8	0	1	1	3.07
182	117	93	1	1	0	3.91
188	86	80	0	2	0	2.89
200	150	10	0	0	2	2.55857
227	145	30	0	0	2	2.55434
234	145	9	0	2	0	2.54501
247	91	64	2	0	0	2.33
254	144	9	2	0	0	2.55178
256	187	133	0	0	2	5.92383

nv	12	12	12

Vehicles departing from depots at the previous stage:
