12
1	193	138	1	1	0	6.52073
18	192	140	0	0	2	6.73233
141	195	134	1	1	0	6.49094
181	195	133	2	0	0	6.48702
76	238	38	1	0	1	5.00461
155	229	59	1	1	0	5.09964
60	230	69	0	2	0	5.17856
206	227	78	0	1	1	5.28648
203	234	80	0	1	1	5.33281
65	231	83	1	0	1	5.24718
100	235	87	1	1	0	5.15633
30	238	88	0	0	2	5.93934

nv	8	8	8

Vehicles departing from depots at the previous stage:
76	238	38	1	0	1	5.00461
155	229	59	1	1	0	5.09964
60	230	69	0	2	0	5.17856
206	227	78	0	1	1	5.28648
203	234	80	0	1	1	5.33281
65	231	83	1	0	1	5.24718
100	235	87	1	1	0	5.15633
30	238	88	0	0	2	5.93934
