18
3	219	71	0	0	2	4.81733
12	239	44	1	0	1	5.12606
42	221	74	1	1	0	5.23031
57	222	73	1	0	1	5.20684
62	240	64	0	1	1	5.14626
83	220	72	1	0	1	5.16491
110	237	130	1	0	1	5.9994
122	224	13	1	1	0	4.35921
152	241	65	1	1	0	5.37545
164	173	156	0	0	2	5.78645
169	228	135	0	0	2	5.92
174	217	71	0	2	0	4.99753
177	174	130	1	0	1	5.65811
217	224	127	1	1	0	5.94268
228	179	133	1	1	0	5.91876
229	173	131	1	1	0	5.88738
255	218	64	1	1	0	4.90591
279	244	42	0	2	0	5.22452

nv	12	12	12

Vehicles departing from depots at the previous stage:
