13
22	229	126	1	0	1	6.29631
100	226	131	0	2	0	6.44452
135	228	125	1	0	1	6.44351
142	228	131	0	0	2	6.44791
155	232	127	0	1	1	6.39549
170	225	133	2	0	0	6.44755
171	177	129	2	0	0	5.90678
146	233	52	0	1	0	4.91789
137	238	51	0	1	1	5.16807
7	233	63	0	0	1	4.99668
43	236	59	0	2	0	4.96993
176	228	85	0	1	1	5.67959
38	230	86	2	0	0	5.69425

nv	8	8	8

Vehicles departing from depots at the previous stage:
146	233	52	0	1	0	4.91789
137	238	51	0	1	1	5.16807
7	233	63	0	0	1	4.99668
43	236	59	0	2	0	4.96993
176	228	85	0	1	1	5.67959
38	230	86	2	0	0	5.69425
