190
0	150	150	0	0	0.00	20.00	0.00	20.00	0.00	20.00	0.00	20.00	0		0		0		
1	125	18	20	1	1.31	2.31	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
2	162	257	30	1	0.00	20.00	8.18	9.18	0.00	20.00	0.00	20.00	0		2		0		
3	199	63	20	1	3.52	4.52	0.00	20.00	3.52	4.52	3.52	4.52	0		1		1		
4	72	30	20	1	0.10	1.10	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
5	159	191	40	1	0.00	20.00	6.96	7.96	0.00	20.00	0.00	20.00	0		1		1		
6	257	208	10	1	0.00	20.00	0.00	20.00	0.00	20.00	7.98	8.98	0		1		1		
7	186	176	30	1	0.00	20.00	5.93	6.93	6.80	7.80	0.00	20.00	0		1		1		
8	231	93	20	1	5.00	6.00	0.00	20.00	0.00	20.00	5.00	6.00	0		2		0		
9	84	81	10	1	1.90	2.90	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
10	116	90	40	1	2.76	3.76	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
11	180	256	30	1	0.00	20.00	7.72	8.72	0.00	20.00	0.00	20.00	0		2		0		
12	240	223	10	1	0.00	20.00	0.00	20.00	7.99	8.99	7.89	8.89	1		0		1		
13	257	209	30	1	0.00	20.00	0.00	20.00	0.00	20.00	8.00	9.00	0		1		1		
14	160	258	30	1	0.00	20.00	8.28	9.28	0.00	20.00	0.00	20.00	1		0		1		
15	69	58	20	1	0.72	1.72	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
16	115	46	40	1	1.33	2.33	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
17	159	239	40	1	0.00	20.00	7.93	8.93	0.00	20.00	0.00	20.00	1		1		0		
18	149	33	40	1	1.93	2.93	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
19	159	150	20	1	0.00	20.00	6.14	7.14	0.00	20.00	0.00	20.00	0		1		1		
20	209	119	20	1	5.13	6.01	5.01	6.01	5.13	6.13	0.00	20.00	2		0		0		
21	212	176	30	1	0.00	20.00	6.29	7.29	6.37	7.37	7.03	8.03	0		0		2		
22	152	91	20	1	3.39	4.39	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
23	222	233	30	1	0.00	20.00	7.85	8.85	7.70	8.70	8.08	9.08	1		0		1		
24	208	197	10	1	0.00	20.00	6.61	7.61	6.83	7.83	7.59	8.59	0		0		2		
25	212	212	40	1	0.00	20.00	7.04	8.04	7.15	8.15	7.80	8.80	1		0		1		
26	259	209	40	1	0.00	20.00	0.00	20.00	0.00	20.00	8.07	9.07	0		0		2		
27	77	83	40	1	1.90	2.90	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
28	212	195	20	1	0.00	20.00	6.69	7.69	6.79	7.79	7.44	8.44	0		2		0		
29	165	263	10	1	0.00	20.00	8.20	9.20	0.00	20.00	0.00	20.00	0		1		1		
30	248	191	10	1	0.00	20.00	0.00	20.00	7.71	8.71	7.35	8.35	1		1		0		
31	255	207	10	1	0.00	20.00	0.00	20.00	8.41	9.41	7.89	8.89	0		0		2		
32	172	75	10	1	3.24	4.24	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
33	161	172	10	1	0.00	20.00	6.49	7.49	0.00	20.00	0.00	20.00	0		0		2		
34	175	131	20	1	5.13	6.13	5.13	6.13	0.00	20.00	0.00	20.00	1		0		1		
35	188	292	20	1	0.00	20.00	8.44	9.44	0.00	20.00	0.00	20.00	1		1		0		
36	154	176	40	1	0.00	20.00	6.91	7.91	0.00	20.00	0.00	20.00	0		1		1		
