17
168	179	123	0	0	2	5.82762
113	162	148	0	1	1	5.96
128	166	123	2	0	0	5.80089
217	163	150	0	1	1	5.96
221	213	119	2	0	0	5.96576
243	205	130	1	1	0	5.11
44	188	142	0	1	1	5.18
90	206	157	0	2	0	5.71
65	203	166	1	0	0	5.83
162	190	181	1	0	1	6.96233
194	170	174	2	0	0	6.18
274	130	102	0	1	0	4.40047
121	221	70	0	0	1	4.94516
171	167	105	0	1	0	5.15287
100	220	74	0	1	0	4.94831
202	222	73	0	0	1	5.1498
104	223	74	0	0	1	5.20073

nv	9	9	9

Vehicles departing from depots at the previous stage:
274	130	102	0	1	0	4.40047
121	221	70	0	0	1	4.94516
171	167	105	0	1	0	5.15287
100	220	74	0	1	0	4.94831
202	222	73	0	0	1	5.1498
104	223	74	0	0	1	5.20073
