184
0	150	150	0	0	0.00	20.00	0.00	20.00	0.00	20.00	0.00	20.00	0		0		0		
1	168	125	10	1	5.24	6.24	5.24	6.24	0.00	20.00	0.00	20.00	1		1		0		
2	213	199	10	1	0.00	20.00	6.80	7.80	6.88	7.88	7.50	8.50	2		0		0		
3	84	61	10	1	1.10	2.10	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
4	141	28	20	1	1.71	2.71	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
5	68	55	30	1	0.60	1.60	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
6	180	72	40	1	3.33	4.33	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
7	155	57	20	1	2.43	3.43	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
8	243	231	40	1	0.00	20.00	0.00	20.00	8.27	9.27	8.11	9.11	1		1		0		
9	231	84	30	1	4.81	5.81	0.00	20.00	0.00	20.00	4.81	5.81	1		0		1		
10	240	116	40	1	5.58	6.58	0.00	20.00	0.00	20.00	5.58	6.58	1		1		0		
11	255	27	30	1	4.41	5.41	0.00	20.00	0.00	20.00	4.41	5.41	1		1		0		
12	146	234	30	1	0.00	20.00	8.47	9.47	0.00	20.00	0.00	20.00	0		1		1		
13	208	69	10	1	3.85	4.85	0.00	20.00	3.85	4.85	3.85	4.85	2		0		0		
14	196	115	10	1	5.22	5.62	4.62	5.62	5.22	6.22	0.00	20.00	1		0		1		
15	228	250	40	1	0.00	20.00	8.46	9.46	8.18	9.18	8.42	9.42	0		1		1		
16	183	149	20	1	0.00	20.00	5.37	6.37	6.36	7.36	0.00	20.00	0		1		1		
17	149	14	30	1	1.89	2.89	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
18	117	74	20	1	2.15	3.15	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
19	241	152	20	1	0.00	20.00	0.00	20.00	6.60	7.60	6.37	7.37	1		1		0		
20	124	88	10	1	2.81	3.81	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
21	233	77	20	1	4.66	5.66	0.00	20.00	0.00	20.00	4.66	5.66	0		2		0		
22	125	57	20	1	1.79	2.79	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
23	184	18	10	1	2.72	3.72	0.00	20.00	0.00	20.00	0.00	20.00	0		1		1		
24	110	109	30	1	3.56	4.56	0.00	20.00	3.56	4.56	3.56	4.56	1		1		0		
25	139	38	20	1	1.75	2.75	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
26	122	9	10	1	1.28	2.28	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
27	160	60	30	1	2.61	3.61	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
28	225	172	30	1	0.00	20.00	6.78	7.78	6.45	7.45	6.74	7.74	1		0		1		
29	110	88	10	1	2.59	3.59	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
30	127	122	20	1	4.40	5.40	0.00	20.00	0.00	20.00	4.40	5.40	1		1		0		
31	63	52	10	1	0.40	1.40	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
32	141	53	20	1	2.04	3.04	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
33	142	188	40	1	0.00	20.00	7.86	8.86	0.00	20.00	0.00	20.00	0		2		0		
34	64	59	40	1	0.67	1.67	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
35	204	114	20	1	5.05	5.75	4.75	5.75	5.05	6.05	0.00	20.00	2		0		0		
36	242	235	30	1	0.00	20.00	0.00	20.00	8.31	9.31	8.18	9.18	1		1		0		
37	150	34	40	1	1.97	2.97	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
38	214	140	30	1	0.00	20.00	5.63	6.63	5.60	6.60	6.22	7.22	0		2		0		
39	113	59	20	1	1.60	2.60	0.00	20.00	0.00	20.00	0.00	20.00	0		2		0		
40	184	145	30	1	0.00	20.00	5.27	6.27	6.24	7.24	0.00	20.00	1		0		1		
41	199	96	40	1	4.74	5.25	4.25	5.25	4.74	5.74	4.42	5.42	2		0		0		
42	154	67	10	1	2.66	3.66	0.00	20.00	0.00	20.00	0.00	20.00	1		1		0		
43	81	2	30	1	0.42	1.42	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
44	208	208	20	1	0.00	20.00	6.84	7.84	7.07	8.07	7.82	8.82	0		1		1		
45	173	169	10	1	0.00	20.00	5.99	6.99	7.23	8.23	0.00	20.00	0		0		2		
46	108	106	10	1	3.39	4.39	0.00	20.00	0.00	20.00	0.00	20.00	2		0		0		
47	165	93	20	1	3.69	4.69	0.00	20.00	3.69	4.69	3.69	4.69	0		0		2		
48	198	10	40	1	3.07	4.07	0.00	20.00	0.00	20.00	0.00	20.00	1		0		1		
49	100	82	20	1	2.18	3.18	0.00	20.00	0.00	20.00	0.00	20.00	0		0		2		
