14
21	195	219	2	0	0	8.21033
40	198	224	0	1	1	8.49065
80	178	204	1	1	0	8.65174
215	193	229	2	0	0	8.52046
167	177	208	1	1	0	8.80933
275	231	166	0	0	1	7.35163
44	212	190	0	1	1	7.56422
26	226	183	0	1	1	7.69262
117	239	162	1	0	1	7.68603
208	199	190	0	1	1	7.7493
37	191	190	0	2	0	7.87901
195	189	188	1	1	0	7.94337
292	187	186	1	0	1	7.94276
76	175	164	0	0	2	7.66668

nv	9	9	9

Vehicles departing from depots at the previous stage:
275	231	166	0	0	1	7.35163
44	212	190	0	1	1	7.56422
26	226	183	0	1	1	7.69262
117	239	162	1	0	1	7.68603
208	199	190	0	1	1	7.7493
37	191	190	0	2	0	7.87901
195	189	188	1	1	0	7.94337
292	187	186	1	0	1	7.94276
76	175	164	0	0	2	7.66668
