271
0	150	150
1	238	174
2	214	140
3	203	47
4	216	86
5	157	148
6	212	266
7	226	99
8	116	56
9	228	136
10	138	100
11	175	67
12	235	176
13	117	74
14	191	75
15	149	207
16	105	99
17	168	6
18	175	201
19	153	176
20	243	106
21	194	166
22	237	207
23	221	42
24	235	208
25	192	225
26	170	63
27	168	106
28	81	73
29	232	97
30	251	135
31	219	252
32	187	259
33	174	211
34	248	226
35	75	85
36	165	52
37	136	54
38	150	34
39	130	29
40	181	40
41	150	192
42	138	61
43	127	122
44	179	165
45	243	30
46	198	172
47	145	181
48	157	206
49	81	1
50	153	47
51	148	109
52	162	108
53	240	147
54	256	165
55	165	93
56	180	72
57	121	47
58	145	30
59	238	2
60	266	159
61	159	198
62	149	30
63	178	278
64	183	203
65	130	63
66	213	199
67	174	107
68	123	57
69	177	14
70	182	156
71	231	84
72	211	272
73	226	153
74	194	250
75	212	56
76	145	221
77	109	52
78	190	88
79	191	11
80	174	124
81	236	169
82	179	160
83	113	59
84	197	189
85	160	76
86	190	45
87	242	161
88	150	230
89	189	44
90	168	125
91	171	237
92	142	188
93	139	29
94	218	241
95	91	64
96	164	262
97	159	37
98	196	18
99	176	60
100	88	15
101	263	178
102	74	45
103	246	209
104	149	37
105	171	167
106	192	227
107	191	243
108	97	4
109	185	150
110	187	133
111	241	136
112	237	184
113	178	15
114	96	96
115	212	137
116	227	8
117	263	176
118	193	263
119	74	38
120	172	148
121	250	139
122	150	163
123	161	112
124	222	131
125	62	43
126	193	167
127	254	157
128	199	96
129	68	31
130	146	234
131	204	14
132	110	88
133	119	25
134	241	152
135	201	189
136	225	128
137	221	157
138	90	69
139	176	11
140	155	102
141	240	116
142	183	272
143	226	30
144	255	27
145	166	203
146	93	94
147	127	57
148	133	80
149	127	75
150	239	9
151	173	102
152	141	28
153	166	246
154	189	5
155	223	44
156	145	1
157	134	69
158	76	24
159	203	255
160	165	14
161	203	266
162	117	114
163	141	48
164	124	28
165	200	8
166	217	228
167	221	76
168	228	250
169	72	29
170	192	57
171	208	69
172	172	151
173	203	216
174	208	241
175	152	219
176	214	238
177	148	173
178	181	190
179	207	154
180	228	186
181	143	47
182	212	36
183	72	60
184	188	83
185	146	182
186	198	223
187	242	11
188	219	15
189	191	25
190	198	188
191	100	82
192	119	3
193	131	80
194	258	152
195	183	241
196	220	131
197	152	173
198	225	172
199	125	57
200	63	51
201	217	51
202	206	254
203	229	224
204	210	135
205	188	113
206	188	142
207	240	189
208	185	11
209	89	72
210	188	229
211	129	98
212	244	143
213	84	61
214	199	159
215	139	38
216	179	229
217	219	81
218	246	121
219	183	87
220	213	234
221	155	46
222	206	139
223	211	114
224	209	15
225	114	101
226	195	5
227	241	120
228	77	83
229	251	175
230	135	3
231	240	58
232	236	210
233	117	93
234	86	80
235	115	45
236	236	40
237	245	20
238	182	220
239	141	53
240	208	208
241	223	143
242	233	126
243	145	110
244	195	251
245	151	18
246	122	9
247	231	33
248	218	23
249	178	117
250	192	40
251	245	116
252	124	88
253	210	225
254	184	18
255	189	279
256	214	119
257	161	202
258	250	162
259	206	238
260	234	194
261	239	211
262	234	191
263	170	64
264	168	117
265	197	265
266	183	119
267	234	214
268	109	94
269	81	2
270	126	37
