19
23	201	125	1	1	0	5.86205
27	176	147	1	1	0	5.78828
37	225	108	0	1	1	5.9171
66	203	117	0	0	2	5.71997
78	189	103	1	0	0	4.69498
82	237	129	0	1	1	5.86003
93	167	129	0	1	1	5.82638
94	227	108	0	2	0	5.33
100	150	115	1	0	0	4.35
117	163	150	1	0	1	5.96
149	228	83	1	0	1	5.57096
160	173	152	0	1	1	5.9622
173	223	102	1	1	0	5.89726
182	241	117	0	0	2	5.62
216	229	121	0	1	1	5.9262
219	234	87	0	1	1	5.60494
225	120	59	2	0	0	2.57618
234	220	118	2	0	0	5.63
251	202	139	1	1	0	5.73181

nv	12	12	12

Vehicles departing from depots at the previous stage:
