20
37	225	108	0	1	1	6.30057
94	227	108	0	2	0	6.05613
96	243	109	0	0	2	6.30672
182	241	117	0	0	2	6.50191
216	229	121	0	1	1	6.29529
131	238	6	0	2	0	5.01524
263	119	117	1	1	0	4.77917
197	142	112	0	2	0	5.09971
50	172	102	2	0	0	4.99423
30	166	106	1	1	0	5.01778
119	167	107	1	0	0	4.78376
130	189	99	1	0	0	5.12816
100	150	115	2	0	0	4.93146
55	256	14	1	0	0	4.804
78	189	103	1	0	0	5.00143
149	228	83	1	0	1	5.46009
246	225	90	0	0	2	5.87895
66	203	117	0	0	2	5.68821
23	201	125	1	1	0	5.56646
164	190	119	0	1	1	5.5245

nv	12	12	12

Vehicles departing from depots at the previous stage:
131	238	6	0	2	0	5.01524
263	119	117	1	1	0	4.77917
197	142	112	0	2	0	5.09971
50	172	102	2	0	0	4.99423
30	166	106	1	1	0	5.01778
119	167	107	1	0	0	4.78376
130	189	99	1	0	0	5.12816
100	150	115	2	0	0	4.93146
55	256	14	1	0	0	4.804
78	189	103	1	0	0	5.00143
149	228	83	1	0	1	5.46009
246	225	90	0	0	2	5.87895
66	203	117	0	0	2	5.68821
23	201	125	1	1	0	5.56646
164	190	119	0	1	1	5.5245
