280
0	150	150
1	183	80
2	174	238
3	166	123
4	140	214
5	247	19
6	152	29
7	107	29
8	212	270
9	162	148
10	266	212
11	110	31
12	175	107
13	96	86
14	184	277
15	176	235
16	116	14
17	170	53
18	154	101
19	227	62
20	209	269
21	207	149
22	201	175
23	159	89
24	90	44
25	176	153
26	207	20
27	166	194
28	85	62
29	207	237
30	136	50
31	208	235
32	206	121
33	227	5
34	222	100
35	152	77
36	225	192
37	150	104
38	73	81
39	112	43
40	214	6
41	252	219
42	182	284
43	259	187
44	72	20
45	153	61
46	211	174
47	199	28
48	226	248
49	85	75
50	203	36
51	192	150
52	183	88
53	165	179
54	172	198
55	209	84
56	181	145
57	149	76
58	206	157
59	234	107
60	165	256
61	188	69
62	224	61
63	159	266
64	198	159
65	155	93
66	201	122
67	103	8
68	203	183
69	199	213
70	156	182
71	168	42
72	153	226
73	250	194
74	243	136
75	221	145
76	175	123
77	169	236
78	139	31
79	160	179
80	200	26
81	189	197
82	183	44
83	145	38
84	161	242
85	230	150
86	237	171
87	120	60
88	250	124
89	129	77
90	188	142
91	241	218
92	183	23
93	217	138
94	126	42
95	136	68
96	148	28
97	262	164
98	103	93
99	103	81
100	88	49
101	178	263
102	209	246
103	183	43
104	170	93
105	167	171
106	227	192
107	236	27
108	139	110
109	243	191
110	132	16
111	157	84
112	162	92
113	140	18
114	150	185
115	151	113
116	184	237
117	96	96
118	230	128
119	198	100
120	160	17
121	180	93
122	189	41
123	176	263
124	263	193
125	220	43
126	217	43
127	150	67
128	113	4
129	148	172
130	163	150
131	127	77
132	167	193
133	157	254
134	187	129
135	234	146
136	121	116
137	108	80
138	152	241
139	183	282
140	186	26
141	175	281
142	118	38
143	189	201
144	250	49
145	157	221
146	109	61
147	158	140
148	272	183
149	203	166
150	205	130
151	94	93
152	110	83
153	248	41
154	246	166
155	216	40
156	255	203
157	94	12
158	164	108
159	266	203
160	123	76
161	108	3
162	228	217
163	147	43
164	180	114
165	250	228
166	166	99
167	179	123
168	151	172
169	216	203
170	241	208
171	219	152
172	238	214
173	173	148
174	156	57
175	157	50
176	190	181
177	224	138
178	154	207
179	111	40
180	172	2
181	186	228
182	191	49
183	102	81
184	246	133
185	220	18
186	135	38
187	89	61
188	60	72
189	182	146
190	223	198
191	244	13
192	102	76
193	141	120
194	180	98
195	139	33
196	188	198
197	206	130
198	241	183
199	180	106
200	148	8
201	173	152
202	235	31
203	157	12
204	172	225
205	158	83
206	51	63
207	254	206
208	236	108
209	224	229
210	208	117
211	176	72
212	149	98
213	142	188
214	189	240
215	212	45
216	231	28
217	159	42
218	159	41
219	99	73
220	229	188
221	232	121
222	181	277
223	230	80
224	182	81
225	159	199
226	213	119
227	229	179
228	229	25
229	129	83
230	234	213
231	139	206
232	208	47
233	229	40
234	83	77
235	177	281
236	175	251
237	80	35
238	117	79
239	210	236
240	173	64
241	80	86
242	211	62
243	230	135
244	143	67
245	220	182
246	246	123
247	208	208
248	173	72
249	143	223
250	184	102
251	131	78
252	107	39
253	111	98
254	251	195
255	195	9
256	205	44
257	232	45
258	80	67
259	225	210
260	203	283
261	43	52
262	72	36
263	228	41
264	202	161
265	162	250
266	238	206
267	194	234
268	238	103
269	194	11
270	211	239
271	233	119
272	191	234
273	265	197
274	113	62
275	82	35
276	122	96
277	214	234
278	176	70
279	225	73
