301
0	150	150
1	175	132
2	138	193
3	101	87
4	239	216
5	175	197
6	157	199
7	245	232
8	228	120
9	243	145
10	69	57
11	211	239
12	216	69
13	184	60
14	190	221
15	190	226
16	166	153
17	140	192
18	231	92
19	185	104
20	141	211
21	195	219
22	151	117
23	141	0
24	253	23
25	91	31
26	226	183
27	160	160
28	148	59
29	212	176
30	164	232
31	191	1
32	42	56
33	150	196
34	223	67
35	243	175
36	157	189
37	191	190
38	194	229
39	262	161
40	198	224
41	257	14
42	240	140
43	128	75
44	212	190
45	178	173
46	248	237
47	247	159
48	125	19
49	153	19
50	45	60
51	241	236
52	186	96
53	65	58
54	160	86
55	241	187
56	155	116
57	116	23
58	171	223
59	204	101
60	233	146
61	92	92
62	194	192
63	153	15
64	159	14
65	207	135
66	151	6
67	218	200
68	227	219
69	215	76
70	157	12
71	188	28
72	160	157
73	217	64
74	247	12
75	190	193
76	175	164
77	151	224
78	193	197
79	181	46
80	178	204
81	52	55
82	119	3
83	235	231
84	151	18
85	165	49
86	275	181
87	163	196
88	187	98
89	106	66
90	86	66
91	189	190
92	114	72
93	168	154
94	160	10
95	236	241
96	234	143
97	168	3
98	191	195
99	236	245
100	76	71
101	222	64
102	93	63
103	181	196
104	191	152
105	88	30
106	126	62
107	231	210
108	164	156
109	150	116
110	169	222
111	68	60
112	247	15
113	185	103
114	133	121
115	137	120
116	165	90
117	239	162
118	183	145
119	174	173
120	143	79
121	235	144
122	233	125
123	222	68
124	161	190
125	243	177
126	229	146
127	143	24
128	189	202
129	230	243
130	194	57
131	263	174
132	133	107
133	132	96
134	228	14
135	46	60
136	225	109
137	219	62
138	160	6
139	208	59
140	149	187
141	235	251
142	171	217
143	171	202
144	192	2
145	201	227
146	220	169
147	181	117
148	156	8
149	172	145
150	187	112
151	145	207
152	139	90
153	240	236
154	135	96
155	243	232
156	228	211
157	215	225
158	65	57
159	224	140
160	244	184
161	197	292
162	234	246
163	180	240
164	190	269
165	74	52
166	212	75
167	177	208
168	237	241
169	237	145
170	216	64
171	141	13
172	235	232
173	239	143
174	198	127
175	197	222
176	151	114
177	135	118
178	143	216
179	173	199
180	49	63
181	192	191
182	164	160
183	49	59
184	181	86
185	197	40
186	206	207
187	142	9
188	70	52
189	246	15
190	140	193
191	241	20
192	92	10
193	162	200
194	92	65
195	189	188
196	172	206
197	190	38
198	138	97
199	143	46
200	144	118
201	234	244
202	188	257
203	241	13
204	207	183
205	238	247
206	193	126
207	176	126
208	199	190
209	188	99
210	220	214
211	159	200
212	135	44
213	192	187
214	164	196
215	193	229
216	203	68
217	173	34
218	91	54
219	166	152
220	192	220
221	245	238
222	159	163
223	187	238
224	200	162
225	174	34
226	163	150
227	109	66
228	134	97
229	200	227
230	153	115
231	240	144
232	137	98
233	219	81
234	65	59
235	236	247
236	117	18
237	213	117
238	248	12
239	67	55
240	156	200
241	170	204
242	98	8
243	204	214
244	159	198
245	215	72
246	136	98
247	141	190
248	233	139
249	169	80
250	188	101
251	42	53
252	191	239
253	241	233
254	149	6
255	152	12
256	157	233
257	124	65
258	239	230
259	242	60
260	169	205
261	184	286
262	214	70
263	167	201
264	160	8
265	166	154
266	151	15
267	229	6
268	123	19
269	183	132
270	138	50
271	184	55
272	250	15
273	43	57
274	160	200
275	231	166
276	64	52
277	139	188
278	67	58
279	173	223
280	235	244
281	170	198
282	224	20
283	190	224
284	164	59
285	236	209
286	193	261
287	194	223
288	197	207
289	162	199
290	140	189
291	219	77
292	187	186
293	138	94
294	124	37
295	186	102
296	245	15
297	64	60
298	137	100
299	238	235
300	111	60
